docket,violation_address,city,state,cleaned_address,corrected
21DT001192,264 N WESTERN,Chicago,Illinois,264 N WESTERN,
21DT000548,607 N SAWYER,Chicago,Illinois,607 N SAWYER,
21DT000549,625 N KEDZIE,Chicago,Illinois,625 N KEDZIE,
21DT001107,447 W WEBSTER,Chicago,Illinois,447 W WEBSTER,
23DT000499,5341 N LINCOLN,Chicago,Illinois,5341 N LINCOLN,
21DT001195,4860 S PRINCETON,Chicago,Illinois,4860 S PRINCETON,
21DT001072,2037 W MADISON ST,Chicago,Illinois,2037 W MADISON ST,
21DT000583,555 E 43RD ST,Chicago,Illinois,555 E 43RD ST,
21DT000573,2589 S FEDERAL ST,Chicago,Illinois,2589 S FEDERAL ST,
21DT000334,515 E PERSHING RD,Chicago,Illinois,515 E PERSHING RD,
21DT000707,1044 W TAYLOR ST,Chicago,Illinois,1044 W TAYLOR ST,
21DT001031,113 S CLINTON ST,Chicago,Illinois,113 S CLINTON ST,
21DT000682,3333 W ARMITAGE,Chicago,Illinois,3333 W ARMITAGE,
21DT000541,3838 S ELLIS,Chicago,Illinois,3838 S ELLIS,
21DT000540,3845 S ELLIS,Chicago,Illinois,3845 S ELLIS,
21DT001042,5200 S LAKE PARK,Chicago,Illinois,5200 S LAKE PARK,
21DT000630,5200 S LAKE PARK,Chicago,Illinois,5200 S LAKE PARK,
21DT000737,9501 S EXCHANGE,Chicago,Illinois,9501 S EXCHANGE,
21DT00012A,5840 W 63RD ST,Chicago,Illinois,5840 W 63RD ST,
21DT001203,4523 S VINCENNES,Chicago,Illinois,4523 S VINCENNES,
21DT000705,1151 W TAYLOR ST,Chicago,Illinois,1151 W TAYLOR ST,
21DS47172M,6215 S MORGAN ST,Chicago,Illinois,6215 S MORGAN ST,
22DT001041,1233 S WABASH,Chicago,Illinois,1233 S WABASH,
23DT000457,3033 N WESTERN,Chicago,Illinois,3033 N WESTERN,
21DT001327,2801 S PULASKI RD,Chicago,Illinois,2801 S PULASKI RD,
22DT000847,2725 N HARLEM,Chicago,Illinois,2725 N HARLEM,
21DT000658,2759 N OAK PARK,Chicago,Illinois,2759 N OAK PARK,
21DT001022,1232 W NORTH,Chicago,Illinois,1232 W NORTH,
21DT001053,4500 S LAKE PARK,Chicago,Illinois,4500 S LAKE PARK AVE,True
21DT001325,1600 S KEDZIE,Chicago,Illinois,1600 S KEDZIE,
21DT000528,445 W 29TH ST,Chicago,Illinois,445 W 29TH ST,
23DT000564,2959 W LAWRENCE,Chicago,Illinois,2959 W LAWRENCE,
21DT001068,1108 W GRAND,Chicago,Illinois,1108 W GRAND AVE,True
21DT001165,1233 N BOSWORTH,Chicago,Illinois,1233 N BOSWORTH,
21DT000970,1501 W LAWERENCE,Chicago,Illinois,1501 W LAWRENCE,True
21DT001517,3600 S ASHLAND,Chicago,Illinois,3600 S ASHLAND,
21DT000476,3601 S LAKE PARK,Chicago,Illinois,3601 S LAKE PARK AVE,True
21DT001051,3701 S ELLIS,Chicago,Illinois,3701 S ELLIS,
21DT001191,705 W 31ST ST,Chicago,Illinois,705 W 31ST ST,
21DT000377,863 N ORLEANS ST,Chicago,Illinois,863 N ORLEANS ST,
21DT000571,907 W RANDOLPH ST,Chicago,Illinois,907 W RANDOLPH ST,
21DT000849,5400 W DIVERSEY,Chicago,Illinois,5400 W DIVERSEY,
21DT000367,1552 N DAYTON ST,Chicago,Illinois,1552 N DAYTON ST,
21DT001490,3269 S ARCHER,Chicago,Illinois,3269 S ARCHER,
21DT001104,1726 N CLYBOURN,Chicago,Illinois,1726 N CLYBOURN,
21DT000783,7356 S HALSTED ST,Chicago,Illinois,7356 S HALSTED ST,
21DT002831,6621 W ARCHER,Chicago,Illinois,6621 W ARCHER,
21DT000887,2356 N PULASKI,Chicago,Illinois,2356 N PULASKI,
21DT000517,2338 N CLEVELAND,Chicago,Illinois,2338 N CLEVELAND,
21DT000383,260 N HOYNE,Chicago,Illinois,260 N HOYNE,
21DT000858,2101 N MEADE,Chicago,Illinois,2101 N MEADE,
21DT001121,2555 W LAWRENCE,Chicago,Illinois,2555 W LAWRENCE,
21DT001156,329 W SCHILLER ST,Chicago,Illinois,329 W SCHILLER ST,
21DT000484,7 W HURON ST,Chicago,Illinois,7 W HURON ST,
21DT000907,505 N HERMITAGE,Chicago,Illinois,505 N HERMITAGE,
21DT001658,505 N HERMITAGE,Chicago,Illinois,505 N HERMITAGE,
21DT000895,1395 N MILWAUKEE,Chicago,Illinois,1395 N MILWAUKEE,
21DT000975,1236 N WOOD,Chicago,Illinois,1236 N WOOD,
21DT000710,5031 W DIVISION,Chicago,Illinois,5031 W DIVISION,
21DT000478,3317 S PRAIRIE,Chicago,Illinois,3317 S PRAIRIE,
21DT000390,7047 S CRANDON,Chicago,Illinois,7047 S CRANDON,
21DT001028,226 W ONTARIO ST,Chicago,Illinois,226 W ONTARIO ST,
21DT000566,345 W 25TH PL,Chicago,Illinois,345 W 25TH PL,
21DT000883,3052 N LINCOLN,Chicago,Illinois,3052 N LINCOLN,
21DT001119,2501 W LAWRENCE,Chicago,Illinois,2501 W LAWRENCE,
21DT000511,2546 S FEDERAL ST,Chicago,Illinois,2546 S FEDERAL ST,
21DT002777,7150 W 54TH ST,Chicago,Illinois,7150 W 54TH ST,
21DT000372,3601 W GRAND,Chicago,Illinois,3601 W GRAND AVE,True
21DT001127,6348 N MILWAUKEE,Chicago,Illinois,6348 N MILWAUKEE,
22DT001263,3432 S NORMAL,Chicago,Illinois,3432 S NORMAL,
22DT000757,1001 W CULLERTON,Chicago,Illinois,1001 W CULLERTON,
21DT000629,113 S CLINTON ST,Chicago,Illinois,113 S CLINTON ST,
21DT001206,3658 S UNION,Chicago,Illinois,3658 S UNION,
23DT000477,1816 N WELLS ST,Chicago,Illinois,1816 N WELLS ST,
21DT001106,858 W WEBSTER,Chicago,Illinois,858 W WEBSTER,
21DT001478,3100 W CERMAK RD,Chicago,Illinois,3100 W CERMAK RD,
21DT000662,6651 W GRAND,Chicago,Illinois,6651 W GRAND AVE,True
21DT00024A,6900 S ASHLAND AVE,Chicago,Illinois,6900 S ASHLAND AVE,
21DT000459,7929 S STATE ST,Chicago,Illinois,7929 S STATE ST,
21DT000570,4213 S MICHIGAN,Chicago,Illinois,4213 S MICHIGAN,
21DT000889,1137 W TAYLOR ST,Chicago,Illinois,1137 W TAYLOR ST,
21DT00023A,7059 S ASHLAND AVE,Chicago,Illinois,7059 S ASHLAND AVE,
21DT000393,7549 S JEFFERY,Chicago,Illinois,7549 S JEFFERY,
21DT002792,5140 S KOLMAR,Chicago,Illinois,5140 S KOLMAR,
21DT000595,4514 S LAKE PARK,Chicago,Illinois,4514 S LAKE PARK AVE,True
21DT000597,1217 E 46TH ST,Chicago,Illinois,1217 E 46TH ST,
21DT000598,4523 S WOODLAWN,Chicago,Illinois,4523 S WOODLAWN,
21DT001515,2959 W WASHINGTON,Chicago,Illinois,2959 W WASHINGTON,
21DT001344,1724 N ARTESIAN,Chicago,Illinois,1724 N ARTESIAN,
21DT001198,2459 W JACKSON,Chicago,Illinois,2459 W JACKSON,
19DT005783,3601 E 106TH ST,Chicago,Illinois,3601 E 106TH ST,
21DT001348,1000 W MADISON,Chicago,Illinois,1000 W MADISON,
21DT001349,1000 W MADISON,Chicago,Illinois,1000 W MADISON,
22DS02593M,125 E 71ST ST,Chicago,Illinois,125 E 71ST ST,
21DT000496,1354 S WABASH,Chicago,Illinois,1354 S WABASH,
22DT001235,1440 W HUBBARD ST,Chicago,Illinois,1440 W HUBBARD ST,
21DS20805M,2735 W LE MOYNE ST,Chicago,Illinois,2735 W LE MOYNE ST,
22DT000968,1457 W BELMONT,Chicago,Illinois,1457 W BELMONT,
20DT000951,372 W CHICAGO,Chicago,Illinois,372 W CHICAGO,
22DT001144,21 E 16TH ST,Chicago,Illinois,21 E 16TH ST,
22DT001145,1608 S WABASH,Chicago,Illinois,1608 S WABASH,
21DT002543,1626 S ALLPORT,Chicago,Illinois,1626 S ALLPORT,
22DT001182,2244 N LISTER,Chicago,Illinois,2244 N LISTER,
22DT000609,169 W ONTERIO ST,Chicago,Illinois,169 W ONTARIO ST,True
23DT000667,5825 S PULASKI RD,Chicago,Illinois,5825 S PULASKI RD,
22DT001570,1801 S STATE ST,Chicago,Illinois,1801 S STATE ST,
22DT001171,1828 S WENTWORTH,Chicago,Illinois,1828 S WENTWORTH,
21DT001342,1842 W GRAND,Chicago,Illinois,1842 W GRAND AVE,True
22DT000967,1858 N WESTERN,Chicago,Illinois,1858 N WESTERN,
22DT001316,1954 W PETERSON,Chicago,Illinois,1954 W PETERSON,
22DT001111,1982 N CLYBOURN,Chicago,Illinois,1982 N CLYBOURN,
21DT000483,20 W ONTARIO ST,Chicago,Illinois,20 W ONTARIO ST,
22DS02628M,211 E 79TH ST,Chicago,Illinois,211 E 79TH ST,
21DT00027A,5101 S HALSTED ST,Chicago,Illinois,5101 S HALSTED ST,
22DS03402M,2157 W 21ST PL,Chicago,Illinois,2157 W 21ST PL,
22DS03560M,2000 W 22ND ST,Chicago,Illinois,2000 W 22ND PL,True
22DT000821,2300 W BELMONT,Chicago,Illinois,2300 W BELMONT,
23DT000432,2424 W CATALPA,Chicago,Illinois,2424 W CATALPA,
21DS20260M,2449 W LAWRENCE AVE,Chicago,Illinois,2449 W LAWRENCE AVE,
21DT000469,2456 N RACINE,Chicago,Illinois,2456 N RACINE,
20DS76133L,2457 W PETERSON AVE,Chicago,Illinois,2457 W PETERSON AVE,
21DT000575,2465 S ARCHER,Chicago,Illinois,2465 S ARCHER,
21DT00030A,5101 S ASHLAND AVE,Chicago,Illinois,5101 S ASHLAND AVE,
21DT001326,1308 S SAWYER,Chicago,Illinois,1308 S SAWYER,
20DS75592L,2539 W PETERSON AVE,Chicago,Illinois,2539 W PETERSON AVE,
22DT001087,2601 W FOSTER,Chicago,Illinois,2601 W FOSTER,
22DT000979,2625 N WILTON,Chicago,Illinois,2625 N WILTON,
22DT001278,2759 N MOZART,Chicago,Illinois,2759 N MOZART,
22DT000820,2758 N MOZART ST,Chicago,Illinois,2758 N MOZART ST,
22DT001181,2854 N ASHLAND,Chicago,Illinois,2854 N ASHLAND,
22DS03416M,2441 W 47TH ST,Chicago,Illinois,2441 W 47TH ST,
23DT000456,3053 N WESTERN,Chicago,Illinois,3053 N WESTERN,
23DT000455,3150 N SOUTHPORT,Chicago,Illinois,3150 N SOUTHPORT,
22DT000611,315 S JEFFERSON ST,Chicago,Illinois,315 S JEFFERSON ST,
21DS20485M,3222 W WASHINGTON BLVD,Chicago,Illinois,3222 W WASHINGTON BLVD,
21DT001360,3600 S WESTERN,Chicago,Illinois,3600 S WESTERN,
22DT001229,3635 S LAKE PARK,Chicago,Illinois,3635 S LAKE PARK AVE,True
22DT001571,808 E 37TH ST,Chicago,Illinois,808 E 37TH ST,
21DT001324,3803 W ROOSEVELT RD,Chicago,Illinois,3803 W ROOSEVELT RD,
22DT001606,1345 W ESTES,Chicago,Illinois,1345 W ESTES,
20DT000511,4251 S PACKERS,Chicago,Illinois,4251 S PACKERS,
21DS20685M,4443 S ASHLAND AVE,Chicago,Illinois,4443 S ASHLAND AVE,
20DS75640L,4443 S ASHLAND AVE,Chicago,Illinois,4443 S ASHLAND AVE,
21DT001088,703 W GRAND,Chicago,Illinois,703 W GRAND,
19DS68300L,4710 S WESTERN AVE,Chicago,Illinois,4710 S WESTERN AVE,
20DS75985L,1958 W 47TH ST,Chicago,Illinois,1958 W 47TH ST,
20DS75688L,4801 S WESTERN AVE,Chicago,Illinois,4801 S WESTERN AVE,
20DS76224L,4801 S WESTERN AVE,Chicago,Illinois,4801 S WESTERN AVE,
22DT001071,4848  LAWRENCE,Chicago,Illinois,4848  LAWRENCE,
20DS75876L,2614 W 48TH ST,Chicago,Illinois,2614 W 48TH ST,
22DT001217,4901 S PULASKI RD,Chicago,Illinois,4901 S PULASKI RD,
21DS20651M,4000 W DIVERSEY AVE,Chicago,Illinois,4000 W DIVERSEY AVE,
22DT001569,5050 S MICHIGAN,Chicago,Illinois,5050 S MICHIGAN,
22DT001627,5056 N SHERIDAN RD,Chicago,Illinois,5056 N SHERIDAN RD,
21DS20400M,5220 N LINCOLN AVE,Chicago,Illinois,5220 N LINCOLN AVE,
23DT000560,5700 N LINCOLN,Chicago,Illinois,5700 N LINCOLN,
23DT000625,5700 N LINCOLN,Chicago,Illinois,5700 N LINCOLN,
22DT001365,600 S WABASH,Chicago,Illinois,600 S WABASH,
22DT001130,618 S WABASH,Chicago,Illinois,618 S WABASH,
20DT000569,56 E CHICAGO,Chicago,Illinois,56 E CHICAGO,
22DT001089,6101 N SEELEY,Chicago,Illinois,6101 N SEELEY,
22DS04279M,6124 S GREEN ST,Chicago,Illinois,6124 S GREEN ST,
20DT000565,625 W RANDOLPH ST,Chicago,Illinois,625 W RANDOLPH ST,
22DS03391M,6300 S DAMEN AVE,Chicago,Illinois,6300 S DAMEN AVE,
22DT001073,6333 N CICERO,Chicago,Illinois,6333 N CICERO,
22DT001209,6701 W BELMONT,Chicago,Illinois,6701 W BELMONT,
21DS19325M,7108 S WABASH AVE,Chicago,Illinois,7108 S WABASH AVE,
22DS02287M,7108 S WABASH AVE,Chicago,Illinois,7108 S WABASH AVE,
20DS76679L,7450 N SHERIDAN RD,Chicago,Illinois,7450 N SHERIDAN RD,
21DS19320M,250 W 75TH ST,Chicago,Illinois,250 W 75TH ST,
20DT000856,8801 S ASHLAND,Chicago,Illinois,8801 S ASHLAND,
20DT000523,3733 S SANGAMON ST,Chicago,Illinois,3733 S SANGAMON ST,
21DT001087,911 W 37TH PL,Chicago,Illinois,911 W 37TH PL,
22DT001134,914 S WABASH,Chicago,Illinois,914 S WABASH,
22DS03580M,7441 N ROGERS AVE,Chicago,Illinois,7441 N ROGERS AVE,
21DT000834,2201 N MASON,Chicago,Illinois,2201 N MASON,
22DS03847M,5312 S WESTERN AVE,Chicago,Illinois,5312 S WESTERN AVE,
21DT00020A,8721 S COTTAGE GROVE AVE,Chicago,Illinois,8721 S COTTAGE GROVE AVE,
21DT000709,3201 W ADDISON,Chicago,Illinois,3201 W ADDISON,
21DT001303,4846 S ARCHER,Chicago,Illinois,4846 S ARCHER,
21DT001023,914 W HUBBARD ST,Chicago,Illinois,914 W HUBBARD ST,
22DS04239M,5734 S SANGAMON ST,Chicago,Illinois,5734 S SANGAMON ST,
21DT001859,1300 N KOSTNER,Chicago,Illinois,1300 N KOSTNER,
22DT001074,3434 W PETERSON,Chicago,Illinois,3434 W PETERSON,
21DS19106M,801 S LAFLIN ST,Chicago,Illinois,801 S LAFLIN ST,
20DS77078L,2545 W PETERSON AVE,Chicago,Illinois,2545 W PETERSON AVE,
21DT001510,1900 W GRAND,Chicago,Illinois,1900 W GRAND AVE,True
22DT001311,5001 N PULASKI RD,Chicago,Illinois,5001 N PULASKI RD,
21DS20518M,10 N KILBOURN AVE,Chicago,Illinois,10 N KILBOURN AVE,
22DS03413M,4500 S WESTERN AVE,Chicago,Illinois,4500 S WESTERN AVE,
20DS76186L,4500 S WESTERN AVE,Chicago,Illinois,4500 S WESTERN AVE,
22DS03409M,4260 S WESTERN AVE,Chicago,Illinois,4260 S WESTERN AVE,
22DS04221M,6408 S SANGAMON ST,Chicago,Illinois,6408 S SANGAMON ST,
22DT000969,3801 W 76TH ST,Chicago,Illinois,3801 W 76TH ST,
19DT005784,13727 S BRAINARD,Chicago,Illinois,13727 S BRAINARD,
22DT000827,2534 N ELSTON,Chicago,Illinois,2534 N ELSTON,
22DT001347,5285 S ARCHER,Chicago,Illinois,5285 S ARCHER,
22DT001322,1455 W OAKDALE,Chicago,Illinois,1455 W OAKDALE,
20DS76065L,4956 S HOYNE AVE,Chicago,Illinois,4956 S HOYNE AVE,
22DT000851,2950 N CICERO,Chicago,Illinois,2950 N CICERO,
21DT001858,1325 N CENTRAL,Chicago,Illinois,1325 N CENTRAL AVE,True
20DT001010,5201 E PARKER,Chicago,Illinois,5201 E PARKER,
22DS03688M,10813 S WALLACE ST,Chicago,Illinois,10813 S WALLACE ST,
20DS75583L,4518 S ASHLAND AVE,Chicago,Illinois,4518 S ASHLAND AVE,
21DT001846,3159 N SOUTHPORT,Chicago,Illinois,3159 N SOUTHPORT,
21DS20227M,5010 N AUSTIN AVE,Chicago,Illinois,5010 N AUSTIN AVE,
19DT005833,5601 W DIVERSEY,Chicago,Illinois,5601 W DIVERSEY,
21DS20799M,5500 S ARCHER AVE,Chicago,Illinois,5500 S ARCHER AVE,
21DT001006,3955 S CALIFORNIA,Chicago,Illinois,3955 S CALIFORNIA,
20DS76094L,4363 S ARCHER AVE,Chicago,Illinois,4363 S ARCHER AVE,
22DS04401M,6149 S LOOMIS BLVD,Chicago,Illinois,6149 S LOOMIS BLVD,
20DS75650L,2307 W 47TH ST,Chicago,Illinois,2307 W 47TH ST,
21DS20734M,716 E BOWEN AVE,Chicago,Illinois,716 E BOWEN AVE,
22DS04156M,5722 S SANGAMON ST,Chicago,Illinois,5722 S SANGAMON ST,
22DT000893,1015 N PULASKI,Chicago,Illinois,1015 N PULASKI,
22DT000676,3407 W BELMONT,Chicago,Illinois,3407 W BELMONT,
21DT000518,2101 N LINCOLN,Chicago,Illinois,2101 N LINCOLN,
21DT000331,2120 N SEMINARY,Chicago,Illinois,2120 N SEMINARY,
20DS75804L,5658 S HONORE ST,Chicago,Illinois,5658 S HONORE ST,
23DT000526,9121 S HAMILTON,Chicago,Illinois,9121 S HAMILTON,
22DT000550,3066 N LINCOLN,Chicago,Illinois,3066 N LINCOLN,
23DT000483,126 W GRAND,Chicago,Illinois,126 W GRAND AVE,True
22DT001016,1414 N NOBLE,Chicago,Illinois,1414 N NOBLE,
22DT001092,126 W GRAND,Chicago,Illinois,126 W GRAND AVE,True
22DT001093,128 W GRAND,Chicago,Illinois,128 W GRAND AVE,True
21DT001030,128 W GRAND,Chicago,Illinois,128 W GRAND AVE,True
22DT001394,4501 W DIVERSEY,Chicago,Illinois,4501 W DIVERSEY,
19DS72255L,2509 W 47TH ST,Chicago,Illinois,2509 W 47TH ST,
20DS75589L,2000 W 47TH ST,Chicago,Illinois,2000 W 47TH ST,
20DT000460,5600 W FULLERTON,Chicago,Illinois,5600 W FULLERTON,
21DS20730M,618 E BOWEN AVE,Chicago,Illinois,618 E BOWEN AVE,
21DT00018A,2801 W 71ST ST,Chicago,Illinois,2801 W 71ST ST,
22DT001819,2801 W 71ST ST,Chicago,Illinois,2801 W 71ST ST,
22DS04300M,1737 W 59TH ST,Chicago,Illinois,1737 W 59TH ST,
22DT000917,3020 N ASHLAND,Chicago,Illinois,3020 N ASHLAND,
22DT000545,3020 N ASHLAND,Chicago,Illinois,3020 N ASHLAND,
20DS76128L,4426 S GREENWOOD AVE,Chicago,Illinois,4426 S GREENWOOD AVE,
22DT000625,2207 N ORCHARD ST,Chicago,Illinois,2207 N ORCHARD ST,
20DS76122L,5601 S DAMEN AVE,Chicago,Illinois,5601 S DAMEN AVE,
23DS12463M,6725 S CAMPBELL AVE,Chicago,Illinois,6725 S CAMPBELL AVE,
20DT000849,5919 S ARCHER,Chicago,Illinois,5919 S ARCHER,
22DT000673,4101 W NELSON,Chicago,Illinois,4101 W NELSON,
21DS20489M,3328 W WASHINGTON BLVD,Chicago,Illinois,3328 W WASHINGTON BLVD,
22DS04209M,6201 S KOLMAR AVE,Chicago,Illinois,6201 S KOLMAR AVE,
22DT000681,1248 W WRIGHTWOOD,Chicago,Illinois,1248 W WRIGHTWOOD,
21DT001078,101 S PAULINA ST,Chicago,Illinois,101 S PAULINA ST,
20DT000440,6400 W FULLERTON,Chicago,Illinois,6400 W FULLERTON,
22DT001480,2449 W LAWRENCE,Chicago,Illinois,2449 W LAWRENCE,
21DT001005,4516 W DIVERSEY,Chicago,Illinois,4516 W DIVERSEY,
21DS20826M,2807 W IRVING PARK RD,Chicago,Illinois,2807 W IRVING PARK RD,
22DT001187,1700 W WELLINGTON,Chicago,Illinois,1700 W WELLINGTON,
22DT000664,5524 W BARRY,Chicago,Illinois,5524 W BARRY,
22DT000841,6700 N WESTERN,Chicago,Illinois,6700 N WESTERN,
21DT001345,655 N WESTERN,Chicago,Illinois,655 N WESTERN,
22DT001260,5255 S CICERO,Chicago,Illinois,5255 S CICERO,
20DS75906L,2619 W POPE JOHN PAUL II DR,Chicago,Illinois,2619 W POPE JOHN PAUL II DR,
22DT001184,2156 W SCHOOL ST,Chicago,Illinois,2156 W SCHOOL ST,
20DT000881,5150 N WESTERN,Chicago,Illinois,5150 N WESTERN,
22DT001313,3332 W FOSTER,Chicago,Illinois,3332 W FOSTER,
22DT001079,4815 N WESTERN,Chicago,Illinois,4815 N WESTERN,
23DT000668,3959 W 58TH ST,Chicago,Illinois,3959 W 58TH ST,
21DT001050,630 S WABASH,Chicago,Illinois,630 S WABASH,
22DT000974,159 W KINZIE ST,Chicago,Illinois,159 W KINZIE ST,
21DT000909,301 N CENTRAL,Chicago,Illinois,301 N CENTRAL AVE,True
19DS72319L,2432 W 47TH ST,Chicago,Illinois,2432 W 47TH ST,
20DS76199L,4803 S SEELEY AVE,Chicago,Illinois,4803 S SEELEY AVE,
21DT000683,1801 S CANAL ST,Chicago,Illinois,1801 S CANAL ST,
22DT000948,4645 W DIVERSEY,Chicago,Illinois,4645 W DIVERSEY,
22DT001261,6401 W ARCHER,Chicago,Illinois,6401 W ARCHER,
20DS78645L,3037 W POPE JOHN PAUL II DR,Chicago,Illinois,3037 W POPE JOHN PAUL II DR,
21DS20541M,3345 W WASHINGTON BLVD,Chicago,Illinois,3345 W WASHINGTON BLVD,
21DS20279M,5322 W FULLERTON AVE,Chicago,Illinois,5322 W FULLERTON AVE,
23DS04367M,7433 N WOLCOTT AVE,Chicago,Illinois,7433 N WOLCOTT AVE,
19DS72200L,1751 W 17TH ST,Chicago,Illinois,1751 W 17TH ST,
22DT001135,6224 S PULASKI RD,Chicago,Illinois,6224 S PULASKI RD,
21DT001058,551 E 46TH ST,Chicago,Illinois,551 E 46TH ST,
20DS78668L,5316 N MILWAUKEE AVE,Chicago,Illinois,5316 N MILWAUKEE AVE,
20DS74442L,6760 N SHERIDAN RD,Chicago,Illinois,6760 N SHERIDAN RD,
20DS75558L,4410 S ASHLAND AVE,Chicago,Illinois,4410 S ASHLAND AVE,
21DS20689M,4412 S ASHLAND AVE,Chicago,Illinois,4412 S ASHLAND AVE,
20DS78417L,5628 S WESTERN AVE,Chicago,Illinois,5628 S WESTERN AVE,
22DS02681M,7109 S INDIANA AVE,Chicago,Illinois,7109 S INDIANA AVE,
20DS75953L,2111 W GARFIELD BLVD,Chicago,Illinois,2111 W GARFIELD BLVD,
22DT001140,3224 W 55TH ST,Chicago,Illinois,3224 W 55TH ST,
22DT001108,924 N CLARK,Chicago,Illinois,924 N CLARK,
22DT001285,924 N CLARK,Chicago,Illinois,924 N CLARK,
22DT000624,1919 N DAYTON ST,Chicago,Illinois,1919 N DAYTON ST,
22DT001408,1203 W FLETCHER ST,Chicago,Illinois,1203 W FLETCHER ST,
22DT001376,2533 N GREENVIEW,Chicago,Illinois,2533 N GREENVIEW,
22DT000837,6550 N CLARK ST,Chicago,Illinois,6550 N CLARK ST,
21DT000781,5642 S KIMBARK,Chicago,Illinois,5642 S KIMBARK,
21DT001205,445 W 28TH PL,Chicago,Illinois,445 W 28TH PL,
22DT000850,2719 N HARLEM,Chicago,Illinois,2719 N HARLEM,
21DT000368,1340 W RANDOLPH ST,Chicago,Illinois,1340 W RANDOLPH ST,
22DS04190M,1637 W 59TH ST,Chicago,Illinois,1637 W 59TH ST,
19DS72474L,1335 W MORSE AVE,Chicago,Illinois,1335 W MORSE AVE,
20DT001183,3932 N MOZART ST,Chicago,Illinois,3932 N MOZART ST,
21DS19965M,6107 W DIVERSEY AVE,Chicago,Illinois,6107 W DIVERSEY AVE,
22DT001493,3334 W SUNNYSIDE,Chicago,Illinois,3334 W SUNNYSIDE,
22DT000769,1901 W OHIO ST,Chicago,Illinois,1901 W OHIO ST,
22DT000944,4331 W BELMONT,Chicago,Illinois,4331 W BELMONT,
21DT000877,100  UNKNOWN,Chicago,Illinois,100  UNKNOWN,
22DT000714,18 W WASHINGTON,Chicago,Illinois,18 W WASHINGTON,
21DT000681,2746 N CLYBOURN,Chicago,Illinois,2746 N CLYBOURN,
21DT000485,4355 S COTTAGE GROVE,Chicago,Illinois,4355 S COTTAGE GROVE,
22DS04087M,7042 S MARSHFIELD AVE,Chicago,Illinois,7042 S MARSHFIELD AVE,
22DS04189M,1854 W 59TH ST,Chicago,Illinois,1854 W 59TH ST,
21DT000935,115 W LAWERENCE,Chicago,Illinois,115 W LAWRENCE,True
21DT000576,2564 S HALSTED ST,Chicago,Illinois,2564 S HALSTED ST,
21DT001090,873 N ORLEANS ST,Chicago,Illinois,873 N ORLEANS ST,
21DT000732,1538 E 88TH ST,Chicago,Illinois,1538 E 88TH ST,
22DT000804,3337 S MORGAN,Chicago,Illinois,3337 S MORGAN,
22DT001823,7901 S DAMEN,Chicago,Illinois,7901 S DAMEN,
22DT000623,2461 N GENEVA TERR,Chicago,Illinois,2461 N GENEVA TERR,
22DT001403,1223 W WELLINGTON,Chicago,Illinois,1223 W WELLINGTON,
22DT000672,4755 W DIVERSEY,Chicago,Illinois,4755 W DIVERSEY,
21DT001491,3000 W WASHINGTON,Chicago,Illinois,3000 W WASHINGTON,
22DS02291M,143 W 71ST ST,Chicago,Illinois,143 W 71ST ST,
21DT002783,7159 W 56TH ST,Chicago,Illinois,7159 W 56TH ST,
21DT002784,5601 S HARLEM,Chicago,Illinois,5601 S HARLEM,
20DS75979L,7910 S MUSKEGON AVE,Chicago,Illinois,7910 S MUSKEGON AVE,
22DS03857M,6151 W DIVERSEY AVE,Chicago,Illinois,6151 W DIVERSEY AVE,
22DT001533,7450 N SHERIDAN RD,Chicago,Illinois,7450 N SHERIDAN RD,
20DT000492,5401 N WOLCOTT,Chicago,Illinois,5401 N WOLCOTT,
22DT000563,2322 W FULLERTON,Chicago,Illinois,2322 W FULLERTON,
21DT000855,1946 N TRIPP,Chicago,Illinois,1946 N TRIPP,
21DT000856,6560 W FULLERTON,Chicago,Illinois,6560 W FULLERTON,
21DT000231,6560 W FULLERTON,Chicago,Illinois,6560 W FULLERTON,
19DS70010L,715 E 47TH ST,Chicago,Illinois,715 E 47TH ST,
22DT000678,1252 W WRIGHTWOOD,Chicago,Illinois,1252 W WRIGHTWOOD,
21DT001374,1458 N MAPLEWOOD,Chicago,Illinois,1458 N MAPLEWOOD,
22DT000825,2519 N CALIFORNIA,Chicago,Illinois,2519 N CALIFORNIA,
21DT000501,1732 N CLYBOURN,Chicago,Illinois,1732 N CLYBOURN,
21DT003050,5458 S RUTHERFORD,Chicago,Illinois,5458 S RUTHERFORD,
21DT003051,6738 W ARCHER,Chicago,Illinois,6738 W ARCHER,
21DT000552,2931 S LYMAN ST,Chicago,Illinois,2931 S LYMAN ST,
21DT001007,3132 W ROOSEVELT RD,Chicago,Illinois,3132 W ROOSEVELT RD,
21DT001241,1200 S KEDZIE,Chicago,Illinois,1200 S KEDZIE,
21DT001328,1200 S KEDZIE,Chicago,Illinois,1200 S KEDZIE,
21DT001329,1400 S HOMAN,Chicago,Illinois,1400 S HOMAN,
21DT001161,2454 W JACKSON,Chicago,Illinois,2454 W JACKSON,
21DT001020,3222 S CARPENTER ST,Chicago,Illinois,3222 S CARPENTER ST,
22DS03411M,2425 W 47TH ST,Chicago,Illinois,2425 W 47TH ST,
21DT000504,951 N WINCHESTER,Chicago,Illinois,951 N WINCHESTER,
22DT001204,3828 W ADAMS ST,Chicago,Illinois,3828 W ADAMS ST,
20DS73674L,2501 W 47TH ST,Chicago,Illinois,2501 W 47TH ST,
