docket,violation_address,city,state,cleaned_address,corrected,result_num,osm_id,display_name,category,type,latlong,shape_area,shape_leng,ward
21DT001168,1255 W SCHUBERT,Chicago,Illinois,1255 W SCHUBERT,,"0","24084718","1255, West Schubert Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",place,house,"41.93062516753063,-87.66066679721968","65206365.4153","48544.5349075","43"
21DT000602,1842 N MOHAWK ST,Chicago,Illinois,1842 N MOHAWK ST,,"0","210316054","1842, North Mohawk Street, Belgravia Terrace, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,terrace,"41.915910499999995,-87.64260335836633","65206365.4153","48544.5349075","43"
21DT000468,2461 N GENEVA,Chicago,Illinois,2461 N GENEVA,,"0","210321488","2455-2461, North Geneva Terrace, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",building,yes,"41.92716095,-87.64383700197432","65206365.4153","48544.5349075","43"
22DT000982,701 W DIVERSEY,Chicago,Illinois,701 W DIVERSEY,,"0","210322829","701, West Diversey Parkway, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60657, United States",building,yes,"41.9325137,-87.6467124558717","65206365.4153","48544.5349075","43"
20DT001013,4745 W ARMITAGE,Chicago,Illinois,4745 W ARMITAGE,,"0","1006790488","West Armitage Avenue, Mid-North District, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",highway,tertiary,"41.918176,-87.6486288","65206365.4153","48544.5349075","43"
19DT005901,4745 W ARMITAGE,Chicago,Illinois,4745 W ARMITAGE,,"0","1006790488","West Armitage Avenue, Mid-North District, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",highway,tertiary,"41.918176,-87.6486288","65206365.4153","48544.5349075","43"
22DT000617,1939 N HUDSON,Chicago,Illinois,1939 N HUDSON,,"0","210685600","1939, North Hudson Avenue, Belgravia Terrace, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,yes,"41.91765805,-87.63965262815535","65206365.4153","48544.5349075","43"
21DT000632,1240 W WEBSTER,Chicago,Illinois,1240 W WEBSTER,,"0","210315016","1240, West Webster Avenue, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,yes,"41.9218649,-87.65998481189294","65206365.4153","48544.5349075","43"
21DT001199,2711 N ORCHARD ST,Chicago,Illinois,2711 N ORCHARD ST,,"0","24075547","2711, North Orchard Street, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",place,house,"41.93178790553499,-87.64644037497423","65206365.4153","48544.5349075","43"
21DT001105,955 W WEBSTER,Chicago,Illinois,955 W WEBSTER,,"0","210318651","955, West Webster Avenue, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,yes,"41.9215629,-87.65313950000001","65206365.4153","48544.5349075","43"
20DT001028,501 W ARMITAGE,Chicago,Illinois,501 W ARMITAGE,,"0","487713659","501, West Armitage Avenue, Belgravia Terrace, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",place,house,"41.918201,-87.641409","65206365.4153","48544.5349075","43"
23DT000478,1820 N WELLS ST,Chicago,Illinois,1820 N WELLS ST,,"0","210685285","1820, North Wells Street, Belgravia Terrace, Lincoln Park, Chicago, Cook County, Illinois, 60610, United States",building,yes,"41.9154436,-87.63525825411887","65206365.4153","48544.5349075","43"
23DT000479,1810 N WELLS ST,Chicago,Illinois,1810 N WELLS ST,,"0","210685237","1810-1812, North Wells Street, Belgravia Terrace, Lincoln Park, Chicago, Cook County, Illinois, 60610, United States",building,yes,"41.9151636,-87.63520717902148","65206365.4153","48544.5349075","43"
21DT000542,858 W WEBSTER,Chicago,Illinois,858 W WEBSTER,,"0","210318560","858, West Webster Avenue, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,yes,"41.921992599999996,-87.65090563710453","65206365.4153","48544.5349075","43"
21DT000470,2223 N BISSELL ST,Chicago,Illinois,2223 N BISSELL ST,,"0","210317980","2223, North Bissell Street, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,yes,"41.9224784,-87.6520031047492","65206365.4153","48544.5349075","43"
21DT001108,2059 N KENMORE,Chicago,Illinois,2059 N KENMORE,,"0","210317370","2059, North Kenmore Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",building,yes,"41.9197896,-87.6542418472031","65206365.4153","48544.5349075","43"
21DT001188,2107 N LINCOLN,Chicago,Illinois,2107 N LINCOLN,,"0","231653308","2107, North Lincoln Avenue, Mid-North District, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",place,house,"41.9206474,-87.6418958","65206365.4153","48544.5349075","43"
22DT000615,644 W SCHUBERT,Chicago,Illinois,644 W SCHUBERT,,"0","210322789","642-644, West Schubert Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",building,yes,"41.93174645,-87.6464055300593","65206365.4153","48544.5349075","43"
21DT000523,1730 N BISSEELL ST,Chicago,Illinois,1730 N BISSELL ST,True,"0","210315738","1730, North Bissell Street, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,yes,"41.91325605,-87.6515930930365","65206365.4153","48544.5349075","43"
22DT001362,2200 N KENMORE,Chicago,Illinois,2200 N KENMORE,,"0","210317869","2200, North Kenmore Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",building,yes,"41.921859100000006,-87.65492092402394","65206365.4153","48544.5349075","43"
21DT000385,2200 N KENMORE,Chicago,Illinois,2200 N KENMORE,,"0","210317869","2200, North Kenmore Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",building,yes,"41.921859100000006,-87.65492092402394","65206365.4153","48544.5349075","43"
21DT000607,1058 W WRIGHTWOOD,Chicago,Illinois,1058 W WRIGHTWOOD,,"0","210320868","1058, West Wrightwood Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",building,yes,"41.929215150000005,-87.65600236883765","65206365.4153","48544.5349075","43"
21DT000884,417 W DIVERSEY,Chicago,Illinois,417 W DIVERSEY,,"0","155010580","417, West Diversey Parkway, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",place,house,"41.93282980825195,-87.63976481652993","65206365.4153","48544.5349075","43"
21DT000332,535 W WRIGHTWOOD,Chicago,Illinois,535 W WRIGHTWOOD,,"0","210322590","535, West Wrightwood Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",building,yes,"41.93008735,-87.64271558420283","65206365.4153","48544.5349075","43"
23DT000043,451 W DIVERSEY,Chicago,Illinois,451 W DIVERSEY,,"0","155010580","451, West Diversey Parkway, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",place,house,"41.93281803245177,-87.64034878334722","65206365.4153","48544.5349075","43"
21DT001107,447 W WEBSTER,Chicago,Illinois,447 W WEBSTER,,"0","210318267","447, West Webster Avenue, Mid-North District, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,yes,"41.9217462,-87.64077210990166","65206365.4153","48544.5349075","43"
21DT000377,863 N ORLEANS ST,Chicago,Illinois,863 N ORLEANS ST,,"0","24096733","North Orleans Street, Belgravia Terrace, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",highway,residential,"41.9187764,-87.637692","65206365.4153","48544.5349075","43"
21DT000517,2338 N CLEVELAND,Chicago,Illinois,2338 N CLEVELAND,,"0","130145593","2338, North Cleveland Avenue, Mid-North District, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",place,house,"41.92447259183674,-87.64156536734693","65206365.4153","48544.5349075","43"
23DT000477,1816 N WELLS ST,Chicago,Illinois,1816 N WELLS ST,,"0","210685272","1816, North Wells Street, Belgravia Terrace, Lincoln Park, Chicago, Cook County, Illinois, 60610, United States",building,yes,"41.9153229,-87.63512308685328","65206365.4153","48544.5349075","43"
21DT001106,858 W WEBSTER,Chicago,Illinois,858 W WEBSTER,,"0","210318560","858, West Webster Avenue, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,yes,"41.921992599999996,-87.65090563710453","65206365.4153","48544.5349075","43"
21DT000469,2456 N RACINE,Chicago,Illinois,2456 N RACINE,,"0","210321492","2456-2458, North Racine Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60657, United States",building,yes,"41.926970999999995,-87.65872636049562","65206365.4153","48544.5349075","43"
22DT000979,2625 N WILTON,Chicago,Illinois,2625 N WILTON,,"0","210321804","2625, North Wilton Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",building,yes,"41.92981025,-87.65225673892994","65206365.4153","48544.5349075","43"
21DT000518,2101 N LINCOLN,Chicago,Illinois,2101 N LINCOLN,,"0","231653308","2101, North Lincoln Avenue, Mid-North District, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",place,house,"41.920642,-87.641888","65206365.4153","48544.5349075","43"
21DT000331,2120 N SEMINARY,Chicago,Illinois,2120 N SEMINARY,,"0","210317589","2120, North Seminary Avenue, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,yes,"41.92055435,-87.65614792809463","65206365.4153","48544.5349075","43"
22DT000625,2207 N ORCHARD ST,Chicago,Illinois,2207 N ORCHARD ST,,"0","24075547","2207, North Orchard Street, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",place,house,"41.9220644375,-87.6463310625","65206365.4153","48544.5349075","43"
22DT000681,1248 W WRIGHTWOOD,Chicago,Illinois,1248 W WRIGHTWOOD,,"0","210321149","1248, West Wrightwood Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",building,yes,"41.92910765,-87.66050662284691","65206365.4153","48544.5349075","43"
22DT000624,1919 N DAYTON ST,Chicago,Illinois,1919 N DAYTON ST,,"0","210316456","1919, North Dayton Street, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,yes,"41.91659425,-87.6494071553069","65206365.4153","48544.5349075","43"
22DT000623,2461 N GENEVA TERR,Chicago,Illinois,2461 N GENEVA TERR,,"0","210321488","2455-2461, North Geneva Terrace, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",building,yes,"41.92716095,-87.64383700197432","65206365.4153","48544.5349075","43"
22DT000678,1252 W WRIGHTWOOD,Chicago,Illinois,1252 W WRIGHTWOOD,,"0","210321157","1252-1254, West Wrightwood Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",building,yes,"41.9291511,-87.6607546255889","65206365.4153","48544.5349075","43"
21DT000618,1856 N SHEFFIELD,Chicago,Illinois,1856 N SHEFFIELD,,"0","210316171","1856, North Sheffield Avenue, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,yes,"41.915478300000004,-87.65347374859584","65206365.4153","48544.5349075","43"
22DT001274,1888 N MAUD,Chicago,Illinois,1888 N MAUD,,"0","210316301","1888, North Maud Avenue, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,yes,"41.915874200000005,-87.65523655572343","65206365.4153","48544.5349075","43"
21DT000330,2633 N HALSTED ST,Chicago,Illinois,2633 N HALSTED ST,,"0","210321868","Guitar Center, 2633, North Halsted Street, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",shop,musical_instrument,"41.930197,-87.64853471773353","65206365.4153","48544.5349075","43"
21DT000499,506 W DEMING PL,Chicago,Illinois,506 W DEMING PL,,"0","210322553","506-518, West Deming Place, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",building,yes,"41.928717199999994,-87.64318287193386","65206365.4153","48544.5349075","43"
22DT001097,2621 N HAMPDEN CT,Chicago,Illinois,2621 N HAMPDEN CT,,"0","210321750","2621, North Hampden Court, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",building,yes,"41.9299335,-87.64072129143564","65206365.4153","48544.5349075","43"
21DT000329,2150 N KENMORE,Chicago,Illinois,2150 N KENMORE,,"0","24073198","2150, North Kenmore Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",place,house,"41.921387,-87.654803","65206365.4153","48544.5349075","43"
22DT000619,1923 N HUDSON,Chicago,Illinois,1923 N HUDSON,,"0","210685560","1923, North Hudson Avenue, Belgravia Terrace, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,yes,"41.9171914,-87.63972750038327","65206365.4153","48544.5349075","43"
22DT000971,2513 N LINCOLN,Chicago,Illinois,2513 N LINCOLN,,"0","210321569","2513-2515, North Lincoln Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",building,yes,"41.927607699999996,-87.65155496878558","65206365.4153","48544.5349075","43"
21DT000546,26 E DIVISION ST,Chicago,Illinois,26 E DIVISION ST,,"0","210679795","26, East Division Street, Gold Coast, Near North Side, Chicago, Cook County, Illinois, 60610, United States",building,yes,"41.9041484,-87.62761447252896","65206365.4153","48544.5349075","43"
20DS72942L,935 W WILLOW ST,Chicago,Illinois,935 W WILLOW ST,,"0","274091111","935, West Willow Street, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",place,house,"41.913703321860005,-87.65105912816487","65206365.4153","48544.5349075","43"
21DT000466,433 W DIVERSEY,Chicago,Illinois,433 W DIVERSEY,,"0","210322495","433, West Diversey Parkway, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",building,yes,"41.93258815,-87.64075779716333","65206365.4153","48544.5349075","43"
22DT000692,1858 N SEDGWICK ST,Chicago,Illinois,1858 N SEDGWICK ST,,"0","210685526","1858, North Sedgwick Street, Belgravia Terrace, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,yes,"41.916392450000004,-87.63906319220882","65206365.4153","48544.5349075","43"
22DT001361,1858 N SEDGWICK ST,Chicago,Illinois,1858 N SEDGWICK ST,,"0","210685526","1858, North Sedgwick Street, Belgravia Terrace, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,yes,"41.916392450000004,-87.63906319220882","65206365.4153","48544.5349075","43"
21DT000516,2654 N BURLING ST,Chicago,Illinois,2654 N BURLING ST,,"0","210322006","2654, North Burling Street, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",building,yes,"41.9307048,-87.64798286589404","65206365.4153","48544.5349075","43"
22DT001100,626 W ARLINGTON PL,Chicago,Illinois,626 W ARLINGTON PL,,"0","210322730","626, West Arlington Place, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",building,yes,"41.9269724,-87.64511881778088","65206365.4153","48544.5349075","43"
22DT000621,1945 N SEDWICK ST,Chicago,Illinois,1945 N SEDGWICK ST,True,"0","1008183893","1945, North Sedgwick Street, Belgravia Terrace, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",place,house,"41.9177529716455,-87.63868756613336","65206365.4153","48544.5349075","43"
22DT001359,17 E SCOTT ST,Chicago,Illinois,17 E SCOTT ST,,"0","210679632","17, East Scott Street, Gold Coast, Near North Side, Chicago, Cook County, Illinois, 60610, United States",building,yes,"41.90465605,-87.6279320852721","65206365.4153","48544.5349075","43"
22DT000626,2658 N WILTON,Chicago,Illinois,2658 N WILTON,,"0","210322030","2658, North Wilton Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",building,yes,"41.93069065,-87.65285915887316","65206365.4153","48544.5349075","43"
22DT000620,1921 N HUDSON,Chicago,Illinois,1921 N HUDSON,,"0","210685554","1921, North Hudson Avenue, Belgravia Terrace, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,yes,"41.91712965,-87.63971732682353","65206365.4153","48544.5349075","43"
21DT001373,2717 W ARMITAGE,Chicago,Illinois,2717 W ARMITAGE,,"0","1006790488","West Armitage Avenue, Mid-North District, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",highway,tertiary,"41.918176,-87.6486288","65206365.4153","48544.5349075","43"
21DT000463,644 W SCHUBERT,Chicago,Illinois,644 W SCHUBERT,,"0","210322789","642-644, West Schubert Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",building,yes,"41.93174645,-87.6464055300593","65206365.4153","48544.5349075","43"
21DT000346,1132 W DICKENS,Chicago,Illinois,1132 W DICKENS,,"0","34075285","1132, West Dickens Avenue, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",place,house,"41.91994454436597,-87.65734152748026","65206365.4153","48544.5349075","43"
