docket,dept,violation_address,lat,long,community,ward_1523,violation_date,n_records
20DS75858L,STRTSAN,4921 N TALMAN AVE,41.9714158,-87.69485474891641,LINCOLN SQUARE,40.0,2020-01-22,3
20DS75863L,STRTSAN,26251 W 47TH ST,41.8084762,-87.6784627,NEW CITY,12.0,2020-01-21,2
20DS75868L,STRTSAN,1910 W 47TH ST,41.80860846770642,-87.67264533403684,NEW CITY,15.0,2020-01-21,1
20DS75870L,STRTSAN,5874 S ARCHER AVE,41.7961066,-87.76159078594847,GARFIELD RIDGE,14.0,2020-01-22,2
20DS75871L,STRTSAN,5001 S WESTERN BLVD,41.802838,-87.683592,GAGE PARK,15.0,2020-01-21,2
20DS75874L,STRTSAN,1516 W FARWELL AVE,42.00694345,-87.6686648655629,ROGERS PARK,49.0,2020-01-21,4
20DS75875L,STRTSAN,5943 S WOOD ST,41.78541485,-87.6689633,WEST ENGLEWOOD,15.0,2020-01-22,2
20DS75876L,STRTSAN,2614 W 48TH ST,41.8067837,-87.69014381491755,BRIGHTON PARK,15.0,2020-01-21,2
20DS75880L,STRTSAN,4528 S ROCKWELL ST,41.81108675,-87.6896619895517,BRIGHTON PARK,15.0,2020-01-22,1
20DS75886L,STRTSAN,4701 S WESTERN AVE,41.80739520408164,-87.68450380612245,BRIGHTON PARK,15.0,2020-01-21,2
20DS75889L,STRTSAN,5945 S WOOD ST,41.78534415,-87.66896034999999,WEST ENGLEWOOD,15.0,2020-01-22,1
20DS75906L,STRTSAN,2619 W POPE JOHN PAUL II DR,41.81552627673706,-87.69022759439422,BRIGHTON PARK,15.0,2020-01-22,2
20DS75908L,STRTSAN,5516 S DAMEN AVE,41.79284890141195,-87.67437305907809,WEST ENGLEWOOD,15.0,2020-01-22,1
20DS75909L,STRTSAN,2057 W GARFIELD BLVD,41.793978608086746,-87.67620174497404,NEW CITY,16.0,2020-01-22,1
20DS75914L,STRTSAN,1643 W 47TH ST,41.80850550671488,-87.66672785640444,NEW CITY,20.0,2020-01-21,12
20DS75916L,STRTSAN,5524 S DAMEN AVE,41.79278735211793,-87.67437158861715,WEST ENGLEWOOD,15.0,2020-01-22,1
20DS75919L,STRTSAN,2559 W 47TH ST,41.80828429996001,-87.68892366933247,BRIGHTON PARK,15.0,2020-01-21,1
20DS75920L,STRTSAN,4385 S ARCHER AVE,41.8133031,-87.70486937720499,BRIGHTON PARK,14.0,2020-01-21,1
20DS75927L,STRTSAN,5500 S DAMEN AVE,41.79328635,-87.67448629946347,WEST ENGLEWOOD,15.0,2020-01-22,1
20DS75933L,STRTSAN,4533 S GREENWOOD AVE,41.81221875,-87.59891056136364,KENWOOD,4.0,2020-01-22,8
20DS75935L,STRTSAN,4201 S FAIRFIELD AVE,41.8172738,-87.6929907285857,BRIGHTON PARK,15.0,2020-01-22,1
20DS75936L,STRTSAN,4348 S WESTERN AVE,41.81480449266772,-87.68471150024413,BRIGHTON PARK,15.0,2020-01-21,1
20DS75940L,STRTSAN,7105 N RIDGE BLVD,42.01155085,-87.68248341855795,ROGERS PARK,49.0,2020-01-22,2
20DS75941L,STRTSAN,6414 S ASHLAND AVE,41.777305006260704,-87.66427149191664,WEST ENGLEWOOD,15.0,2020-01-22,1
20DS75943L,STRTSAN,4210 S ROCKWELL ST,41.817053650000005,-87.6898394833051,BRIGHTON PARK,15.0,2020-01-22,1
20DS75946L,STRTSAN,2555 S BLUE ISLAND AVE,41.8452206,-87.68359119024916,LOWER WEST SIDE,25.0,2020-01-21,2
20DS75950L,STRTSAN,4504 S WOODLAWN AVE,41.8130019,-87.59731205104517,KENWOOD,4.0,2020-01-22,1
20DS75953L,STRTSAN,2111 W GARFIELD BLVD,41.79396765363164,-87.67709831281992,NEW CITY,16.0,2020-01-22,3
20DS75956L,STRTSAN,2415 W PETERSON AVE,41.99040673348055,-87.6911735731692,WEST RIDGE,40.0,2020-01-21,1
20DS75957L,STRTSAN,4201 S CALIFORNIA AVE,41.8172524,-87.69419416297762,BRIGHTON PARK,15.0,2020-01-22,3
20DS75964L,STRTSAN,4446 S GREENWOOD AVE,41.81371695,-87.5997079735246,KENWOOD,4.0,2020-01-22,1
20DS75965L,STRTSAN,4454 S GREENWOOD AVE,41.81356945,-87.59966662367549,KENWOOD,4.0,2020-01-22,2
20DS75969L,STRTSAN,4201 S ARTESIAN AVE,41.817348800000005,-87.68569398126881,BRIGHTON PARK,15.0,2020-01-22,1
20DS75973L,STRTSAN,4531 S GREENWOOD AVE,41.81227905,-87.59890397948178,KENWOOD,4.0,2020-01-22,1
20DS75976L,STRTSAN,7701 S PHILLIPS AVE,41.7552141,-87.56483261018083,SOUTH SHORE,7.0,2020-01-22,1
20DS75978L,STRTSAN,2551 W PETERSON AVE,41.99019425,-87.69409884940869,WEST RIDGE,40.0,2020-01-21,1
20DS75979L,STRTSAN,7910 S MUSKEGON AVE,41.75147295,-87.55563852389167,SOUTH CHICAGO,7.0,2020-01-21,1
20DS75981L,STRTSAN,2701 W POPE JOHN PAUL II DR,41.8153818,-87.69213364592147,BRIGHTON PARK,15.0,2020-01-21,1
20DS75985L,STRTSAN,1958 W 47TH ST,41.8087695,-87.67431761162888,NEW CITY,15.0,2020-01-21,1
20DS75986L,STRTSAN,4949 S SEELEY AVE,41.8034022,-87.67552959207137,NEW CITY,15.0,2020-01-22,1
20DS75992L,STRTSAN,2419 W POPE JOHN PAUL II DR,41.815602,-87.685465,BRIGHTON PARK,15.0,2020-01-22,1
20DS75994L,STRTSAN,4448 S WESTERN AVE,41.81245585,-87.68485530000001,BRIGHTON PARK,15.0,2020-01-21,2
20DS75995L,STRTSAN,2439 W POPE JOHN PAUL II DR,41.8154825,-87.68625957809718,BRIGHTON PARK,15.0,2020-01-22,2
20DS76000L,STRTSAN,4959 S DAMEN AVE,41.80373674636203,-87.67445854158005,NEW CITY,15.0,2020-01-22,2
20DS76001L,STRTSAN,4534 S ROCKWELL ST,41.8109343,-87.6896433374145,BRIGHTON PARK,15.0,2020-01-22,1
20DS76007L,STRTSAN,2036 W ESTES AVE,42.01136701196594,-87.68161339349575,ROGERS PARK,49.0,2020-01-22,6
20DS76024L,STRTSAN,7747 S PHILLIPS AVE,41.75400535,-87.56478117249586,SOUTH SHORE,7.0,2020-01-22,2
20DS76026L,STRTSAN,1631 W MORSE AVE,42.00755575,-87.67133219112212,ROGERS PARK,49.0,2020-01-22,1
20DS76027L,STRTSAN,5644 S WESTERN AVE,41.79111170095204,-87.68407436808683,GAGE PARK,15.0,2020-01-22,2
20DS76031L,STRTSAN,5941 S WOOD ST,41.78548345,-87.66896625,WEST ENGLEWOOD,15.0,2020-01-22,6
20DS76032L,STRTSAN,4504 S WOODLAWN AVE,41.8130019,-87.59731205104517,KENWOOD,4.0,2020-01-24,1
20DS76051L,STRTSAN,2257 W FOSTER AVE,41.97585933039413,-87.68565985583832,LINCOLN SQUARE,40.0,2020-01-23,2
20DS76052L,STRTSAN,1757 W 18TH ST,41.8574706,-87.6708788958171,LOWER WEST SIDE,25.0,2020-01-23,3
20DS76055L,STRTSAN,749 W CORNELIA AVE,41.94529345,-87.6489128835,LAKE VIEW,44.0,2020-01-22,1
20DS76064L,STRTSAN,4945 S HOYNE AVE,41.8035458,-87.6767455399312,NEW CITY,15.0,2020-01-22,1
20DS76065L,STRTSAN,4956 S HOYNE AVE,41.80315145,-87.67748857025,NEW CITY,15.0,2020-01-22,2
20DS76077L,STRTSAN,4326 S WESTERN AVE,41.8148248,-87.6849589,BRIGHTON PARK,15.0,2020-01-21,2
20DS76079L,STRTSAN,11914 S LOWE AVE,41.6773944,-87.63855591295075,WEST PULLMAN,34.0,2020-01-22,1
20DS76087L,STRTSAN,5055 S WINCHESTER AVE,41.8015548,-87.67319052,NEW CITY,15.0,2020-01-22,6
20DS76094L,STRTSAN,4363 S ARCHER AVE,41.81488161844398,-87.70277907552351,BRIGHTON PARK,15.0,2020-01-21,1
20DS76115L,STRTSAN,6501 S HERMITAGE AVE,41.77564045,-87.66755144099523,WEST ENGLEWOOD,15.0,2020-01-22,2
20DS76120L,STRTSAN,2501 E 79TH ST,41.751684,-87.56364,SOUTH CHICAGO,7.0,2020-01-22,3
20DS76122L,STRTSAN,5601 S DAMEN AVE,41.79197595,-87.67399689332143,WEST ENGLEWOOD,15.0,2020-01-22,2
20DS76124L,STRTSAN,579 W HAWTHORNE PL,41.9440297,-87.64430166772728,LAKE VIEW,44.0,2020-01-22,2
20DS76128L,STRTSAN,4426 S GREENWOOD AVE,41.81424725,-87.59969077260962,KENWOOD,4.0,2020-01-22,2
20DS76129L,STRTSAN,2459 W PETERSON AVE,41.9902532,-87.69186904687037,WEST RIDGE,40.0,2020-01-21,1
20DS76133L,STRTSAN,2457 W PETERSON AVE,41.9902532,-87.69186904687037,WEST RIDGE,40.0,2020-01-21,1
20DS76139L,STRTSAN,4442 S WESTERN AVE,41.81308436997521,-87.68467008712577,BRIGHTON PARK,15.0,2020-01-21,1
20DS76159L,STRTSAN,4200 S ROCKWELL ST,41.81731665,-87.6898504517489,BRIGHTON PARK,15.0,2020-01-22,2
20DS76168L,STRTSAN,6500 S MARSHFIELD AVE,41.77568645,-87.6657206343659,WEST ENGLEWOOD,15.0,2020-01-22,2
20DS76169L,STRTSAN,1756 W 48TH ST,41.80682238755404,-87.6693940006026,NEW CITY,15.0,2020-01-22,1
20DS76173L,STRTSAN,2256 N LAMON AVE,41.9222374,-87.74899540061395,BELMONT CRAGIN,36.0,2020-01-24,8
20DS76178L,STRTSAN,2445 W POPE JOHN PAUL II DR,41.81547395,-87.6864513218841,BRIGHTON PARK,15.0,2020-01-22,2
20DS76186L,STRTSAN,4500 S WESTERN AVE,41.811939,-87.684639,BRIGHTON PARK,15.0,2020-01-21,2
20DS76199L,STRTSAN,4803 S SEELEY AVE,41.8065349,-87.67541325709175,NEW CITY,15.0,2020-01-22,1
20DS76201L,STRTSAN,4738 S DAMEN AVE,41.80777351987289,-87.67477821561096,NEW CITY,15.0,2020-01-22,1
20DS76208L,STRTSAN,831 E OAKWOOD BLVD,41.8238442,-87.6043918,OAKLAND,4.0,2020-01-26,2
20DS76210L,STRTSAN,2034 W 51ST ST,41.80147885,-87.67594140222127,NEW CITY,15.0,2020-01-22,1
20DS76212L,STRTSAN,2341 W FOSTER AVE,41.97569795,-87.68843782447951,LINCOLN SQUARE,40.0,2020-01-24,1
20DS76218L,STRTSAN,4539 S GREENWOOD AVE,41.8120561,-87.59890845216867,KENWOOD,4.0,2020-01-22,1
20DS76224L,STRTSAN,4801 S WESTERN AVE,41.80647406628464,-87.68447756397912,BRIGHTON PARK,14.0,2020-01-22,2
20DS76242L,STRTSAN,1623 W THORNDALE AVE,41.9879361,-87.67079109797686,EDGEWATER,40.0,2020-01-23,1
20DS76255L,STRTSAN,2321 W FOSTER AVE,41.97571215,-87.68767369969271,LINCOLN SQUARE,40.0,2020-01-24,1
20DS76268L,STRTSAN,4537 S GREENWOOD AVE,41.81210685,-87.59889762828125,KENWOOD,4.0,2020-01-22,1
20DS76293L,STRTSAN,4955 S HOYNE AVE,41.8035550697327,-87.67688125908616,NEW CITY,15.0,2020-01-22,2
20DS76304L,STRTSAN,5048 S DAMEN AVE,41.80238191235015,-87.67464753178257,NEW CITY,15.0,2020-01-22,1
20DS76329L,STRTSAN,4314 S GREENWOOD AVE,41.8163744,-87.59971264845149,KENWOOD,4.0,2020-01-22,1
20DS76337L,STRTSAN,2343 W FOSTER AVE,41.97569795,-87.68843782447951,LINCOLN SQUARE,40.0,2020-01-24,1
20DS76344L,STRTSAN,2023 W 50TH ST,41.80282635,-87.67559707507877,NEW CITY,15.0,2020-01-22,5
20DS76449L,STRTSAN,4829 S KEDZIE AVE,41.80554582894737,-87.70401307894737,BRIGHTON PARK,14.0,2020-01-21,8
20DS76635L,STRTSAN,2916 W POPE JOHN PAUL II DR,41.815577655101805,-87.69766862450247,BRIGHTON PARK,15.0,2020-01-22,1
20DS76679L,STRTSAN,7450 N SHERIDAN RD,42.017399600000005,-87.66591659313465,ROGERS PARK,49.0,2020-01-21,2
20DS76774L,STRTSAN,4605 N HERMITAGE AVE,41.9654607,-87.67213740628328,UPTOWN,47.0,2020-01-23,3
20DS76779L,STRTSAN,4324 S DREXEL BLVD,41.816356910921336,-87.60393225330478,KENWOOD,4.0,2019-11-14,2
20DS76790L,STRTSAN,6163 N NORTHWEST HWY,41.99373287085914,-87.80118192798638,NORWOOD PARK,41.0,2020-01-13,9
20DS77078L,STRTSAN,2545 W PETERSON AVE,41.9901919,-87.69391488702419,WEST RIDGE,40.0,2020-01-21,2
20DS77140L,STRTSAN,6349 S WESTERN AVE,41.77804915675573,-87.683499171456,CHICAGO LAWN,16.0,2020-01-31,4
20DS77340L,STRTSAN,2668 N LINCOLN AVE,41.93004574457733,-87.65535782468918,LINCOLN PARK,43.0,2020-02-07,4
20DS77372L,STRTSAN,7901 S KINGSTON AVE,41.751657,-87.562485,SOUTH CHICAGO,7.0,2020-01-22,3
20DS77386L,STRTSAN,5000 S WOLCOTT AVE,41.802946,-87.672207,NEW CITY,20.0,2020-02-07,3
20DS77441L,STRTSAN,4409 S ROCKWELL ST,41.8134655,-87.68919295,BRIGHTON PARK,15.0,2020-01-22,6
20DS77477L,STRTSAN,4438 S GREENWOOD AVE,41.81406272718648,-87.59946675986507,KENWOOD,4.0,2020-01-22,6
20DS77693L,STRTSAN,6612 S LOOMIS BLVD,41.7735981,-87.65946195921106,WEST ENGLEWOOD,16.0,2020-02-14,3
20DS77695L,STRTSAN,2557 W 45TH ST,41.81192098547192,-87.68871832273777,BRIGHTON PARK,15.0,2020-02-14,3
20DS77717L,STRTSAN,4524 S WESTERN AVE,41.8114424,-87.68503841138065,BRIGHTON PARK,15.0,2020-01-21,9
20DS77767L,STRTSAN,5600 S WASHTENAW AVE,41.79179,-87.691418,GAGE PARK,15.0,2020-02-16,2
20DS77795L,STRTSAN,2525 W POPE JOHN PAUL II DR,41.81541695,-87.68814164999999,BRIGHTON PARK,15.0,2020-01-22,4
20DS77811L,STRTSAN,2612 W BARRY AVE,41.9380012,-87.69366845041586,AVONDALE,33.0,2020-02-15,6
20DS78298L,STRTSAN,4601 S ROCKWELL ST,41.8100559,-87.6890996248511,BRIGHTON PARK,15.0,2020-01-22,3
20DS78417L,STRTSAN,5628 S WESTERN AVE,41.7914865,-87.68431075730939,GAGE PARK,15.0,2020-01-22,4
20DS78494L,STRTSAN,5841 S OAKLEY AVE,41.78778233486936,-87.68101574886897,GAGE PARK,16.0,2020-02-27,6
20DS78578L,STRTSAN,4800 S HONORE ST,41.80652315,-87.67133341375535,NEW CITY,15.0,2020-02-27,1
20DS78645L,STRTSAN,3037 W POPE JOHN PAUL II DR,41.8152616,-87.70080447650602,BRIGHTON PARK,15.0,2020-02-28,2
20DS78649L,STRTSAN,3041 W POPE JOHN PAUL II DR,41.8152595,-87.7009471064696,BRIGHTON PARK,15.0,2020-02-28,2
20DS78654L,STRTSAN,5013 S WINCHESTER AVE,41.802651873466125,-87.67321679696319,NEW CITY,15.0,2020-02-28,3
20DS78668L,STRTSAN,5316 N MILWAUKEE AVE,41.9766937,-87.76975480078573,JEFFERSON PARK,45.0,2020-01-21,4
20DS78676L,STRTSAN,5004 S WINCHESTER AVE,41.802894449878536,-87.67344286124697,NEW CITY,15.0,2020-02-28,3
20DS79222L,STRTSAN,1756 W 48TH ST,41.80682238755404,-87.6693940006026,NEW CITY,15.0,2020-01-22,2
20DT000269,TRANPORT,5414 W FULLERTON ,41.9242767,-87.76173954774688,BELMONT CRAGIN,30.0,2019-12-31,5
20DT000415,TRANPORT,1229 W MADISON ,41.88139125,-87.65820500388816,NEAR WEST SIDE,25.0,2020-01-23,1
20DT000416,TRANPORT,1018 W MADISON ,41.88193505,-87.65279677526826,NEAR WEST SIDE,25.0,2020-01-23,6
20DT000417,TRANPORT,1010 W MADISON ,41.88196975,-87.6524227995416,NEAR WEST SIDE,25.0,2020-01-23,6
20DT000436,TRANPORT,5701 W FULLERTON ,41.9242575,-87.76783155,BELMONT CRAGIN,30.0,2020-01-24,14
20DT000437,TRANPORT,5713 W FULLERTON ,41.92359295,-87.76871481290753,BELMONT CRAGIN,36.0,2020-01-24,6
20DT000438,TRANPORT,6420 W FULLERTON ,41.9251573,-87.7872506,BELMONT CRAGIN,36.0,2020-01-24,1
20DT000439,TRANPORT,6460 W FULLERTON ,41.9240133,-87.78803081662397,BELMONT CRAGIN,36.0,2020-01-24,7
20DT000440,TRANPORT,6400 W FULLERTON ,41.9240506,-87.78579205513918,BELMONT CRAGIN,36.0,2020-01-24,1
20DT000460,TRANPORT,5600 W FULLERTON ,41.9244532,-87.76664864503346,BELMONT CRAGIN,30.0,2020-01-24,1
20DT000461,TRANPORT,2555 N NORMANDY ,41.92653145,-87.79206263078524,MONTCLARE,29.0,2020-01-24,12
20DT000475,TRANPORT,3930 N ASHLAND ,41.9534042,-87.6693350391943,LAKE VIEW,47.0,2020-01-22,6
20DT000476,TRANPORT,1623 W MONTROSE ,41.961666669301415,-87.66975446379101,UPTOWN,47.0,2020-01-22,2
20DT000490,TRANPORT,5401 N LINOLN ,41.97980665,-87.69246677435173,LINCOLN SQUARE,40.0,2020-01-22,7
20DT000491,TRANPORT,6314 N SACRAMENTO ,41.99597301597818,-87.70455264703382,WEST RIDGE,50.0,2020-01-24,6
20DT000492,TRANPORT,5401 N WOLCOTT ,41.98009975,-87.67584121896152,LINCOLN SQUARE,40.0,2020-01-22,1
20DT000493,TRANPORT,5435 N WOLCOTT ,41.98005101340253,-87.67662966704118,LINCOLN SQUARE,40.0,2020-01-22,5
20DT000495,TRANPORT,5555 W SUNNYSIDE ,41.962136,-87.76697045926062,PORTAGE PARK,38.0,2020-01-22,1
20DT000496,TRANPORT,4543 W ADDISON ST,41.9459778,-87.74149173484861,IRVING PARK,30.0,2020-01-22,6
20DT000497,TRANPORT,3857 N NARRAGANSETT ,41.9509496,-87.78615099241007,DUNNING,38.0,2020-01-22,1
20DT000498,TRANPORT,4555 W ADDISON ST,41.9459404,-87.74181162397207,IRVING PARK,30.0,2020-01-22,1
20DT000501,TRANPORT,2729 W ARMITAGE ,41.9169879,-87.741393,HERMOSA,36.0,2020-01-24,5
20DT000502,TRANPORT,1850 W GRAND ,41.89110165,-87.6739094813824,WEST TOWN,1.0,2020-01-24,6
20DT000506,TRANPORT,4405 S PRINCETON ,41.814185570466826,-87.63339756067468,FULLER PARK,3.0,2020-01-22,1
20DT000507,TRANPORT,2525 S DR MARTIN LUTH DR,41.8470734,-87.61675709582195,NEAR SOUTH SIDE,4.0,2020-01-22,1
20DT000509,TRANPORT,5127 S INDIANA ,41.80116785,-87.62063614685714,WASHINGTON PARK,3.0,2020-01-22,2
20DT000510,TRANPORT,5101 S INDIANA ,41.801905,-87.620914,WASHINGTON PARK,3.0,2020-01-22,1
20DT000511,TRANPORT,4251 S PACKERS ,41.81656012229983,-87.65854935665607,NEW CITY,11.0,2020-01-22,1
20DT000512,TRANPORT,2725 S ARCHER ,41.84395355,-87.65265741842322,BRIDGEPORT,11.0,2020-01-24,1
20DT000513,TRANPORT,4930 S CHAMPLAIN ,41.805235162649474,-87.61021792741845,GRAND BOULEVARD,4.0,2020-01-24,1
20DT000518,TRANPORT,4917 S CHAMPLAIN ,41.8052521,-87.60978780599305,GRAND BOULEVARD,4.0,2020-01-24,2
20DT000521,TRANPORT,1522 S WABASH ,41.86136665,-87.62606159935602,NEAR SOUTH SIDE,3.0,2020-01-21,1
20DT000522,TRANPORT,1929 S MICHIGAN ,41.85589745,-87.62344531899907,NEAR SOUTH SIDE,3.0,2020-01-21,1
20DT000523,TRANPORT,3733 S SANGAMON ST,41.826714378543016,-87.64913740926836,BRIDGEPORT,11.0,2020-01-21,1
20DT000526,TRANPORT,9232 S ASHLAND ,41.72602836545703,-87.66290198605401,WASHINGTON HEIGHTS,21.0,2020-01-21,1
20DT000527,TRANPORT,8300 S ELIZABETH ST,41.743051300000005,-87.65508236533614,AUBURN GRESHAM,21.0,2020-01-24,1
20DT000529,TRANPORT,1529 W 87TH ST,41.7357381216638,-87.6610498589241,AUBURN GRESHAM,21.0,2020-01-21,1
20DT000530,TRANPORT,424 W 119TH ST,41.6781527,-87.63324168781905,WEST PULLMAN,34.0,2020-01-24,10
20DT000531,TRANPORT,424 W 119TH ST,41.6781527,-87.63324168781905,WEST PULLMAN,34.0,2020-01-24,10
20DT000532,TRANPORT,828 N STATE ST,41.89773755,-87.62841920669706,NEAR NORTH SIDE,2.0,2020-01-21,12
20DT000565,TRANPORT,625 W RANDOLPH ST,41.884488,-87.6281022,LOOP,42.0,2020-01-21,2
20DT000566,TRANPORT,427 W CHICAGO ,41.89644019796573,-87.639333869316,NEAR NORTH SIDE,42.0,2020-01-21,7
20DT000568,TRANPORT,619 S LASALLE ST,41.8739228,-87.63139812472896,LOOP,4.0,2020-01-21,2
20DT000569,TRANPORT,56 E CHICAGO ,41.8775826,-87.6639856,NEAR WEST SIDE,27.0,2020-01-22,2
20DT000570,TRANPORT,62 E CHICAGO ,41.896911450000005,-87.62586612739065,NEAR NORTH SIDE,42.0,2020-01-22,7
20DT000571,TRANPORT,701 S LASALLE ST,41.87325645,-87.63138409443016,LOOP,4.0,2020-01-21,1
20DT000576,TRANPORT,4798 N ASHLAND ,41.968752,-87.669547,UPTOWN,47.0,2020-01-22,1
20DT000577,TRANPORT,1599 W LAWRENCE ,41.968808,-87.667972,UPTOWN,47.0,2020-01-22,1
20DT000582,TRANPORT,1907 W OHIO ST,41.8921052,-87.6748370904381,WEST TOWN,1.0,2020-01-24,7
20DT000584,TRANPORT,5550 N ASHLAND ,41.9832423,-87.67010451634512,EDGEWATER,40.0,2020-01-22,6
20DT000587,TRANPORT,2500 S DRAKE ,41.8460944,-87.7139809261411,SOUTH LAWNDALE,22.0,2020-01-24,6
20DT000588,TRANPORT,3479 S ARCHER ,41.8305524,-87.67702026050725,MCKINLEY PARK,12.0,2020-01-24,6
20DT000589,TRANPORT,2401 W ROOSEVELT RD,41.86627145,-87.68645442318976,NEAR WEST SIDE,28.0,2020-01-24,1
20DT000654,TRANPORT,1841 S HAMLIN ,41.8558668,-87.71970631293766,NORTH LAWNDALE,24.0,2020-01-24,12
20DT000689,TRANPORT,519 S CLINTON ,41.87505377578163,-87.64086368383597,NEAR WEST SIDE,25.0,2020-02-07,10
20DT000693,TRANPORT,947 W VAN BUREN ,41.876705487726376,-87.65038451710174,NEAR WEST SIDE,25.0,2020-02-11,14
20DT000694,TRANPORT,1447 W 17TH ST,41.85855805,-87.66315393348506,LOWER WEST SIDE,25.0,2020-02-10,5
20DT000695,TRANPORT,1343 W CULLERTON ,41.8549822,-87.66051754926801,LOWER WEST SIDE,25.0,2020-02-07,6
20DT000696,TRANPORT,1073 W MAXWELL ST,41.8644162,-87.65269804508483,NEAR WEST SIDE,25.0,2020-02-11,4
20DT000779,TRANPORT,5717 W MONTROSE ,41.96023325,-87.77040023547602,PORTAGE PARK,38.0,2020-02-07,6
20DT000786,TRANPORT,6601 S GREEN ST,41.774151,-87.645748,ENGLEWOOD,6.0,2020-02-10,1
20DT000793,TRANPORT,10320 S CHURCH ,41.7060779,-87.66041697643678,BEVERLY,19.0,2020-02-10,5
20DT000799,TRANPORT,10231 S BEVERLY ,41.70804537341591,-87.65649221705756,WASHINGTON HEIGHTS,34.0,2020-02-07,1
20DT000836,TRANPORT,6600 S TROY ST,41.773388,-87.701883,CHICAGO LAWN,17.0,2020-02-10,1
20DT000839,TRANPORT,5749 S HARLEM ,41.78782791823,-87.80124132969911,GARFIELD RIDGE,23.0,2020-01-27,4
20DT000840,TRANPORT,7148 W 58TH ST,41.786623107078015,-87.80035199274249,GARFIELD RIDGE,23.0,2020-01-27,4
20DT000843,TRANPORT,5747 S HARLEM ,41.78784275468999,-87.80124198909733,GARFIELD RIDGE,23.0,2020-01-27,5
20DT000844,TRANPORT,5737 S HARLEM ,41.78791693698995,-87.80124528608845,GARFIELD RIDGE,23.0,2020-01-27,5
20DT000845,TRANPORT,5230 S ARCHER ,41.8215115,-87.6921745,BRIGHTON PARK,12.0,2020-01-22,2
20DT000848,TRANPORT,5892 S ARCHER ,41.79602647422358,-87.76088832928991,GARFIELD RIDGE,14.0,2020-01-22,6
20DT000849,TRANPORT,5919 S ARCHER ,41.79521905,-87.76395363038421,GARFIELD RIDGE,23.0,2020-01-22,1
20DT000850,TRANPORT,5245 S ARCHER ,41.799717,-87.735739,ARCHER HEIGHTS,23.0,2020-01-22,2
20DT000851,TRANPORT,5301 S LARAMIE ,41.797097,-87.752518,GARFIELD RIDGE,23.0,2020-01-22,2
20DT000855,TRANPORT,8301 S ELIZABETH ST,41.7430568,-87.65441675030844,AUBURN GRESHAM,21.0,2020-02-07,6
20DT000856,TRANPORT,8801 S ASHLAND ,41.733851,-87.662901,AUBURN GRESHAM,21.0,2020-02-07,1
20DT000857,TRANPORT,9219 S BALTIMORE ,41.72797500265896,-87.54833528104668,SOUTH CHICAGO,10.0,2020-02-07,6
20DT000858,TRANPORT,9225 S BALTIMORE ,41.72791500354528,-87.54833404139556,SOUTH CHICAGO,10.0,2020-02-07,5
20DT000863,TRANPORT,6925 W ARCHER ,41.79183505,-87.79500249256603,GARFIELD RIDGE,23.0,2020-01-22,7
20DT000864,TRANPORT,5501 S NEWLAND ,41.791494,-87.795105,GARFIELD RIDGE,23.0,2020-01-22,7
20DT000865,TRANPORT,7141 W ARCHER ,41.791892848623526,-87.79953622587475,GARFIELD RIDGE,23.0,2020-01-21,6
20DT000866,TRANPORT,5500 S NEVA ,41.791355,-87.800349,GARFIELD RIDGE,23.0,2020-01-21,6
20DT000867,TRANPORT,5501 S HARLEM ,41.79168445,-87.80074210111168,GARFIELD RIDGE,23.0,2020-01-21,6
20DT000868,TRANPORT,6040 S ARCHER ,41.79513015,-87.76802312371322,GARFIELD RIDGE,14.0,2020-01-21,3
20DT000869,TRANPORT,5333 S MONITOR ,41.79592843412403,-87.76839393700106,GARFIELD RIDGE,14.0,2020-01-21,3
20DT000874,TRANPORT,4601 S ROCKWELL ST,41.8100559,-87.6890996248511,BRIGHTON PARK,15.0,2020-02-14,5
20DT000880,TRANPORT,5206 N WESTERN ,41.9762177,-87.6897179416725,LINCOLN SQUARE,40.0,2020-02-14,7
20DT000881,TRANPORT,5150 N WESTERN ,41.9755934,-87.68957037049961,LINCOLN SQUARE,40.0,2020-02-14,1
20DT000885,TRANPORT,3905 W 26TH ST,41.84399585,-87.7224034555293,SOUTH LAWNDALE,22.0,2020-02-14,1
20DT000886,TRANPORT,3835 W 26TH ST,41.8455542,-87.6298002,ARMOUR SQUARE,3.0,2020-02-14,7
20DT000902,TRANPORT,5672 S ARCHER ,41.797466,-87.7534244,GARFIELD RIDGE,14.0,2020-01-22,5
20DT000917,TRANPORT,3100 S INDIANA ,41.838241,-87.622033,DOUGLAS,3.0,2020-02-14,5
20DT000918,TRANPORT,1400 N ORLEANS ST,41.908188,-87.637648,NEAR NORTH SIDE,27.0,2020-02-15,5
20DT000919,TRANPORT,301 S LEAVITT ST,41.8774487,-87.68114355883586,NEAR WEST SIDE,27.0,2020-02-15,5
20DT000920,TRANPORT,828 N ORLEANS ST,41.9187764,-87.637692,LINCOLN PARK,43.0,2020-02-14,5
20DT000923,TRANPORT,2101 S STATE ST,41.85409585,-87.62676375489932,NEAR SOUTH SIDE,3.0,2020-02-14,5
20DT000951,TRANPORT,372 W CHICAGO ,41.89645900911042,-87.63790957536598,NEAR NORTH SIDE,42.0,2020-02-06,2
20DT001010,TRANPORT,5201 E PARKER ,41.9306196,-87.7392034,HERMOSA,31.0,2020-02-14,1
