,OBJECTID,GEOID,GEOG,2000_POP,2010_POP,2020_POP,2020_HH,2020_HH_SIZE,TOT_POP,UND5,A5_19,A20_34,A35_49,A50_64,A65_74,A75_84,OV85,MED_AGE,WHITE,HISP,BLACK,ASIAN,OTHER,POP_HH,POP_16OV,IN_LBFRC,EMP,UNEMP,NOT_IN_LBFRC,TOT_WRKR16OV,WORK_AT_HOME,TOT_COMM,DROVE_AL,CARPOOL,TRANSIT,WALK_BIKE,COMM_OTHER,AGG_TT,NO_VEH,ONE_VEH,TWO_VEH,THREEOM_VEH,POP_25OV,LT_HS,HS,SOME_COLL,ASSOC,BACH,GRAD_PROF,INC_LT_25K,INC_25_50K,INC_50_75K,INC_75_100K,INC_100_150K,INC_GT_150,MEDINC,INCPERCAP,TOT_HH,OWN_OCC_HU,RENT_OCC_HU,VAC_HU,HU_TOT,HU_SNG_DET,HU_SNG_ATT,HU_2UN,HU_3_4UN,HU_5_9UN,HU_10_19UN,HU_GT_19UN,HU_MOBILE,MED_ROOMS,HA_AFT2000,HA_70_00,HA_40_70,HA_BEF1940,MED_HA,BR_0_1,BR_2,BR_3,BR_4,BR_5,HV_LT_150K,HV_150_300K,HV_300_500K,HV_GT_500K,MED_HV,CASHRENT_HH,RENT_LT500,RENT_500_999,RENT_1000_1499,RENT_1500_2499,RENT_GT2500,MED_RENT,COMPUTER,ONLY_SMARTPHONE,NO_COMPUTER,INTERNET,BROADBAND,NO_INTERNET,TOT_EMP_RES,RES_NAICS1_TYPE,RES_NAICS2_TYPE,RES_NAICS3_TYPE,RES_NAICS4_TYPE,RES_NAICS5_TYPE,RES_NAICS1_COUNT,RES_NAICS2_COUNT,RES_NAICS3_COUNT,RES_NAICS4_COUNT,RES_NAICS5_COUNT,TOT_EMP_WORK,WORK_NAICS1_TYPE,WORK_NAICS2_TYPE,WORK_NAICS3_TYPE,WORK_NAICS4_TYPE,WORK_NAICS5_TYPE,WORK_NAICS1_COUNT,WORK_NAICS2_COUNT,WORK_NAICS3_COUNT,WORK_NAICS4_COUNT,WORK_NAICS5_COUNT,RES_CITY1_TYPE,RES_CITY2_TYPE,RES_CITY3_TYPE,RES_CITY4_TYPE,RES_CITY5_TYPE,RES_CITY1_COUNT,RES_CITY2_COUNT,RES_CITY3_COUNT,RES_CITY4_COUNT,RES_CITY5_COUNT,WORK_CITY1_TYPE,WORK_CITY2_TYPE,WORK_CITY3_TYPE,WORK_CITY4_TYPE,WORK_CITY5_TYPE,WORK_CITY1_COUNT,WORK_CITY2_COUNT,WORK_CITY3_COUNT,WORK_CITY4_COUNT,WORK_CITY5_COUNT,IDES_START_EMP,IDES_MID_EMP,IDES_CURR_EMP,AVG_VMT,RET_SALES,GEN_MERCH,RES_EAV,CMRCL_EAV,IND_EAV,RAIL_EAV,FARM_EAV,MIN_EAV,TOT_EAV,TRANSIT_LOW_PCT,TRANSIT_MOD_PCT,TRANSIT_HIGH_PCT,WALKABLE_LOW_PCT,WALKABLE_MOD_PCT,WALKABLE_HIGH_PCT,OPEN_SPACE_PER_1000,TOT_ACRES,SF,Sfperc,MF,Mfperc,MIX,MIXperc,COMM,COMMperc,INST,INSTperc,IND,INDperc,TRANS,TRANSperc,AG,Agperc,OPEN,OPENperc,VACANT,VACperc,CT_1PHH,CT_2PHH,CT_3PHH,CT_4MPHH,CT_FAM_HH,CT_SP_WCHILD,CT_NONFAM_HH,HCUND20K,HCUND20K_LT20PCT,HCUND20K_20_29PCT,HCUND20K_30MPCT,HC20Kto49K,HC20Kto49K_LT20PCT,HC20Kto49K_20_29PCT,HC20Kto49K_30MPCT,HC50Kto75K,HC50Kto75K_LT20PCT,HC50Kto75K_20_29PCT,HC50Kto75K_30MPCT,HCOV75K,HCOV75K_LT20PCT,HCOV75K_20_29PCT,HCOV75K_30MPCT,NATIVE,FOR_BORN,POP_OV5,NOT_ENGLISH,LING_ISO,ENGLISH,SPANISH,SLAVIC,CHINESE,TAGALOG,ARABIC,KOREAN,OTHER_ASIAN,OTHER_EURO,OTHER_UNSPEC,2000_WHITE,2000_HISP,2000_BLACK,2000_ASIAN,2000_OTHER,2000_UND19,2000_A20_34,2000_A35_49,2000_A50_64,2000_OV65,2000_MED_AGE,2000_TOT_HH,2000_OWN_OCC_HU,2000_RENT_OCC_HU,2000_VAC_HU,2000_HU_TOT,2000_LT_HS,2000_HS,2000_SOME_COLL,2000_ASSOC,2000_BACH,2000_GRAD_PROF,2000_POP_25OV,HT_Cost_Typical,HT_Cost_Mod,H_Cost_Typical,H_Cost_Mod,T_Cost_Typical,T_Cost_Mod,highly_walkable_pop_pct,highly_walkable_emp_pct,assoc_plus_pct,in_lbr_frc_pct,pct_pop_access_4_acres_per_1k,pct_pop_access_10_acres_per_1k,impervious_acres_per_hh,modhigh_ta_pop_pct,modhigh_ta_emp_pct,nonsov_pct
40,41,22,Logan Square,82715,72791,71665,32097,2.221827585,71374.0,4692.0,8430.0,28199.0,16793.0,8029.0,3108.0,1212.0,911.0,32.39190816,36851.0,25920.0,3233.0,3030.0,2340.0,70921.0,60446.21648,48688.25446,47035.18002,1648.07444,11757.96202,46019.01519,5565.052412,40453.96278,18142.8215,2461.94379,15642.10596,3408.710596,798.3809343,1354754.546,6820.133493,15604.39728,6509.64988,1783.597922,53559.0,4525.0,9039.0,5861.0,2459.0,19638.0,12037.0,4567.0,4322.0,4941.0,3996.0,5479.0,7441.0,84653.4034,52299.251,30746.0,11361.0,19385.0,2819.0,33565.0,4945.0,765.0,6745.0,8884.0,5323.0,1976.0,4798.0,129.0,5.370007987,4413.0,3684.0,3992.0,21476.0,1929.072686,8030.0,13381.0,8523.0,2678.0,953.0,422.0,1981.0,4352.0,4367.0,435179.1531,19017.0,1077.0,2976.0,6778.0,7087.0,1099.0,1394.638305,28112.0,1018.0,2634.0,27896.0,27082.0,2850.0,36513,Professional,Health Care,Accommodation and Food Service,Finance,Retail Trade,5215,3931,3539,3028,2929,16931,Retail Trade,Accommodation and Food Service,Health Care,Administration,Transportation,3081,2894,1744,1716,1650,Outside of Chicago,The Loop,Near North Side,Near West Side,Logan Square,10944,8121,4070,3183,1527,Outside of Chicago,Logan Square,West Town,Belmont Cragin,Lake View,6569,1527,683,545,531,,,,9716.676017,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.02739847,2297.005663,288.3799472,0.125546032,615.0997156,0.267783282,79.02986863,0.034405605,188.7370675,0.082166566,70.37522888,0.030637813,113.1787743,0.04927231,859.3098946,0.374100033,0.0,0.0,41.7395205,0.018171275,41.15564613,0.017917085,10378.0,11206.0,4773.0,4389.0,13637.0,1581.0,17109.0,3061.0,7.0,142.0,2912.0,5380.928058,208.3749001,980.0623501,4192.490807,4890.043965,867.3749001,2138.597922,1884.071143,16776.06555,10789.73781,4452.685851,1533.641886,60068.67186,11334.6373,66729.19445,22144.34789,9233.068363,44584.84656,18450.25636,1080.659324,297.164831,290.0,148.0,193.0,288.0,1309.676415,87.59096088,21742,53833,4290,1087,1763,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.637820196,0.893370098,0.0,0.0,0.056197382,1.0,1.0,0.588404872
41,42,31,Lower West Side,44031,35769,33751,13730,2.437363438,32672.0,1534.0,5069.0,11321.0,6655.0,4738.0,2148.0,842.0,365.0,33.07234766,7275.0,22308.0,1020.0,1476.0,593.0,32554.0,27371.0,19577.0,18303.0,1274.0,7794.0,17917.0,1182.0,16735.0,7288.0,1706.0,5266.0,1958.0,517.0,504265.0,3377.0,5820.0,2585.0,850.0,23373.0,5432.0,4424.0,3448.0,1022.0,5690.0,3357.0,2392.0,2942.0,2433.0,1793.0,1780.0,1292.0,59889.22457,30761.85143,12632.0,3946.0,8686.0,1425.0,14057.0,1855.0,260.0,2975.0,4549.0,3209.0,329.0,834.0,46.0,4.947766245,1130.0,2219.0,2027.0,8681.0,1930.482087,2545.0,6691.0,3471.0,1016.0,334.0,560.0,1855.0,1022.0,502.0,270140.7507,8459.0,348.0,3754.0,2821.0,1333.0,203.0,1017.211123,11694.0,1468.0,938.0,11244.0,10845.0,1388.0,12726,Accommodation and Food Service,Administration,Health Care,Education,Professional,1605,1394,1368,1151,1081,15394,Wholesale Trade,Administration,Manufacturing,Transportation,Accommodation and Food Service,2743,2252,1948,1694,1346,Outside of Chicago,The Loop,Near West Side,Near North Side,Lower West Side,3961,2481,1288,1143,778,Outside of Chicago,Lower West Side,South Lawndale,Brighton Park,Bridgeport,6456,778,441,366,326,,,,10056.32503,,,,,,,,,,0.0,0.0,1.0,0.0,0.073239201,0.926760799,1.208275586,1872.147013,63.74318502,0.034048173,225.6992779,0.120556386,51.27674201,0.027389271,70.46443199,0.037638301,97.67139238,0.052170792,482.5120399,0.257731918,706.2889542,0.377261481,0.0,0.0,35.59676966,0.019013875,138.8942203,0.074189804,3906.0,4426.0,1833.0,2467.0,6775.0,1115.0,5857.0,1594.0,6.0,26.0,1562.0,3453.0,388.0,897.0,2168.0,2409.0,973.0,1031.0,405.0,4790.0,3600.0,1015.0,175.0,22312.0,10360.0,31138.0,20189.0,7591.0,10949.0,18665.0,156.0,403.0,51.0,182.0,237.0,166.0,274.0,55.0,3587,39144,774,121,405,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.757894737,0.430796218,0.828607907,0.0,0.0,0.118565017,1.0,1.0,0.564380198
42,43,59,McKinley Park,15962,15612,15923,5538,2.869266883,15246.0,806.0,2617.0,3440.0,3369.0,3259.0,1066.0,522.0,167.0,38.90544707,2350.0,8044.0,184.0,4572.0,96.0,15197.0,12609.0,8667.0,8145.0,522.0,3942.0,7950.0,432.0,7518.0,4082.0,1120.0,1949.0,324.0,43.0,222910.0,800.0,2029.0,1873.0,664.0,10648.0,2474.0,3173.0,1667.0,619.0,1607.0,1108.0,902.0,1341.0,847.0,694.0,1020.0,562.0,61814.25486,26933.93789,5366.0,3523.0,1843.0,365.0,5731.0,2201.0,264.0,2113.0,758.0,212.0,94.0,67.0,22.0,5.913851351,601.0,733.0,920.0,3477.0,1931.2065,387.0,1952.0,2238.0,631.0,523.0,484.0,1945.0,959.0,115.0,235314.4654,1719.0,63.0,1006.0,501.0,149.0,0.0,940.819209,4979.0,494.0,387.0,4814.0,4694.0,552.0,6026,Accommodation and Food Service,Health Care,Manufacturing,Retail Trade,Administration,852,732,581,554,529,5144,Administration,Retail Trade,Wholesale Trade,Manufacturing,Accommodation and Food Service,1727,812,811,536,276,Outside of Chicago,The Loop,Near North Side,Near West Side,Armour Square,1863,1156,472,402,227,Outside of Chicago,McKinley Park,Brighton Park,Chicago Lawn,New City,2321,163,163,147,105,,,,12580.41519,,,,,,,,,,0.0,0.0,1.0,0.0,0.087232396,0.912767604,2.593181519,905.2295598,122.1361348,0.134922831,108.1139989,0.119432687,11.75317179,0.012983637,62.08587133,0.068585775,24.73009832,0.027319146,159.4599058,0.176154108,296.2046582,0.327214964,0.0,0.0,73.74128019,0.081461414,47.00444034,0.051925437,1522.0,1297.0,1013.0,1534.0,3407.0,321.0,1959.0,588.0,0.0,0.0,588.0,1507.0,265.0,316.0,926.0,810.0,340.0,236.0,234.0,2276.0,1847.0,342.0,87.0,9165.0,6081.0,14440.0,10470.0,5198.0,3970.0,6437.0,74.0,3599.0,64.0,26.0,57.0,105.0,95.0,13.0,4607,9819,116,1212,208,,,,,,,,,,,,,,,,,,,,,,,,,0.952158086,0.761309673,0.313110443,0.829856973,0.0,0.0,0.128497764,1.0,1.0,0.481132075
43,44,18,Montclare,12646,13426,14401,5010,2.850299401,14382.0,992.0,2675.0,2890.0,2761.0,2676.0,1588.0,499.0,301.0,38.46069869,5207.0,8003.0,448.0,365.0,359.0,14297.0,11551.0,7376.0,7047.0,299.0,4175.0,6937.0,155.0,6782.0,4957.0,752.0,617.0,157.0,299.0,263105.0,599.0,1706.0,1315.0,992.0,9802.0,2054.0,3170.0,2275.0,710.0,1036.0,557.0,1171.0,955.0,710.0,607.0,540.0,629.0,55882.35294,28269.38771,4612.0,2783.0,1829.0,340.0,4952.0,2886.0,113.0,471.0,220.0,421.0,250.0,591.0,0.0,5.704658077,649.0,810.0,1921.0,1572.0,1949.076305,809.0,1764.0,1313.0,646.0,420.0,224.0,1732.0,800.0,27.0,259446.8391,1810.0,142.0,554.0,758.0,337.0,19.0,1114.835165,3868.0,236.0,744.0,3701.0,3506.0,911.0,5546,Health Care,Retail Trade,Manufacturing,Accommodation and Food Service,Education,719,631,598,543,448,2104,Health Care,Retail Trade,Manufacturing,Accommodation and Food Service,Other Service,664,610,322,116,61,Outside of Chicago,The Loop,Near North Side,Near West Side,O'Hare,2775,800,286,254,130,Outside of Chicago,Belmont Cragin,Montclare,Austin,Dunning,1130,105,102,98,65,,,,14282.28786,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.273575805,633.0668873,249.2755872,0.393758688,68.12409286,0.107609629,5.827577033,0.00920531,55.15908132,0.087129942,27.62167218,0.043631523,16.82190167,0.026572076,193.1690768,0.305132176,0.0,0.0,10.45541169,0.016515493,6.612486569,0.010445163,1155.0,1089.0,977.0,1391.0,3304.0,536.0,1308.0,703.0,0.0,13.0,690.0,1365.0,139.0,239.0,987.0,691.0,196.0,159.0,336.0,1776.0,1211.0,424.0,141.0,9421.0,4961.0,13390.0,8582.0,3978.0,4808.0,6108.0,2011.0,13.0,86.0,68.0,34.0,67.0,195.0,0.0,6892,4865,264,337,288,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.234952051,0.80136904,0.0,0.0,0.087527164,1.0,1.0,0.242323771
44,45,75,Morgan Park,25226,22544,21186,8175,2.524281346,20534.30293,1125.402754,3902.905336,3075.184165,4004.44062,4708.208262,1769.557659,1185.340792,763.2633391,43.63474981,6242.948365,911.0843373,12608.27022,86.0,686.0,20162.94052,16459.52708,10090.73144,9017.141349,1073.590089,6368.79564,8892.086172,844.2237738,8047.862398,6216.016349,800.3831744,813.2881471,109.065906,109.1088215,282151.3019,994.9579898,3713.57126,2348.135846,971.4040047,14512.35972,914.3872633,3226.478485,3643.796902,1021.232358,2899.27883,2807.185886,1592.843866,1793.765799,1258.475836,838.3271375,1397.427509,1146.208178,64137.0976,34941.99834,8027.048327,5649.484429,2377.896194,754.0,8781.380623,6027.83045,435.4048443,667.0,403.0,557.3356401,136.5605536,541.1557093,13.09342561,6.583400044,397.3737024,988.6193772,4996.262976,2399.124567,1952.846686,704.1211073,2270.148789,3877.581315,1487.529412,442.0,1919.587361,2535.695167,982.0,191.0,192979.925,2136.765799,69.0,607.7249071,1042.892193,291.1486989,126.0,1164.315793,7225.453532,758.7843866,801.5947955,6814.29368,6559.29368,1212.754647,9413,Health Care,Education,Public Administration,Administration,Retail Trade,1493,1436,1188,716,709,3228,Health Care,Retail Trade,Education,Professional,Accommodation and Food Service,1238,562,251,232,220,Outside of Chicago,The Loop,Near North Side,Near West Side,Morgan Park,3731,2714,487,457,187,Outside of Chicago,Morgan Park,Beverly,Mount Greenwood,West Pullman,1932,187,110,67,58,,,,15351.64148,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,3.339934076,2109.213554,908.0506196,0.430516207,71.39239694,0.033847875,6.631300714,0.003143968,100.2605598,0.04753457,182.3490261,0.086453563,63.01707194,0.029877047,645.9646784,0.306258547,0.0,0.0,68.19554415,0.032332214,63.35235661,0.030036009,2882.01487,2225.040892,1393.267658,1526.724907,4878.944238,612.3271375,3148.104089,929.3286219,19.09108755,19.0879466,891.1495878,2118.060463,378.188457,381.5936396,1358.278367,1238.787201,482.4334511,578.9485669,177.4051826,3348.622693,2477.204947,681.251276,190.1664704,19809.85593,725.8690395,19410.13641,959.0277589,234.4000341,18451.10865,630.5357629,9.16246594,9.0,23.13027929,0.007663488,6.0,8.0,264.1042234,9.08736376,7510,533,16816,83,284,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.463622974,0.791320965,0.298171729,0.0,0.142611689,1.0,1.0,0.288679276
45,46,74,Mount Greenwood,18820,19093,18628,6850,2.668613139,18840.0,1356.0,4045.0,3281.0,3358.0,4239.0,1542.0,684.0,335.0,37.9686243,15287.0,1975.0,609.0,303.0,666.0,18120.0,14594.0,9439.0,9022.0,417.0,5155.0,8847.0,302.0,8545.0,7193.0,455.0,648.0,188.0,61.0,293520.0,341.0,2570.0,2996.0,1038.0,12456.0,587.0,2736.0,3189.0,949.0,2897.0,2098.0,625.0,955.0,871.0,1122.0,1530.0,1842.0,97760.69519,41850.44559,6945.0,5744.0,1201.0,364.0,7309.0,6136.0,37.0,95.0,149.0,128.0,102.0,647.0,15.0,6.546059638,352.0,1323.0,5041.0,593.0,1955.1093,694.0,1344.0,3418.0,1452.0,401.0,320.0,3716.0,1575.0,133.0,258576.5125,1169.0,20.0,448.0,517.0,165.0,19.0,1091.58805,6382.0,176.0,563.0,6261.0,6177.0,684.0,9876,Public Administration,Education,Health Care,Retail Trade,Accommodation and Food Service,1959,1819,1078,679,641,2859,Education,Retail Trade,Health Care,Accommodation and Food Service,Other Service,1130,478,385,199,169,Outside of Chicago,The Loop,Near West Side,Near North Side,Mount Greenwood,4303,3477,323,299,228,Outside of Chicago,Mount Greenwood,Beverly,Morgan Park,Ashburn,1865,228,99,59,34,,,,19147.85135,,,,,,,,,,0.0,0.0,1.0,0.0,0.099484603,0.900515397,2.569410485,1735.176534,748.8434669,0.431566156,25.10382128,0.014467589,7.683830529,0.00442827,36.84308112,0.021233045,518.5515646,0.298846575,0.181815787,0.000104782,365.2665153,0.210506832,0.0,0.0,30.37498515,0.017505415,2.327453506,0.001341335,2233.0,1951.0,983.0,1778.0,4429.0,318.0,2516.0,455.0,0.0,9.0,446.0,1021.0,202.0,344.0,475.0,871.0,417.0,289.0,165.0,4483.0,3269.0,1011.0,203.0,18130.0,710.0,17484.0,938.0,175.0,16546.0,447.0,249.0,41.0,0.0,12.0,0.0,12.0,177.0,0.0,17127,723,672,61,237,,,,,,,,,,,,,,,,,,,,,,,,,0.916029746,0.819865772,0.477199743,0.812281669,0.056251223,0.056251223,0.135700343,1.0,1.0,0.180061038
46,47,8,Near North Side,72811,80484,105481,66685,1.556212042,95405.0,3075.0,5146.0,40387.0,16444.0,15699.0,9391.0,3818.0,1445.0,34.6875,65899.0,5807.0,6613.0,13882.0,3204.0,93075.0,89348.0,67722.0,65976.0,1724.0,21626.0,65357.0,8658.0,56699.0,15688.0,1604.0,15098.0,19829.0,4480.0,1430715.0,26302.0,27446.0,4662.0,683.0,79992.0,1477.0,3970.0,5966.0,1954.0,34226.0,32399.0,7839.0,5295.0,7377.0,7074.0,9457.0,22051.0,109049.1788,105016.5142,59093.0,24067.0,35026.0,10791.0,69884.0,1401.0,1788.0,330.0,1428.0,1567.0,1539.0,61779.0,52.0,3.63667576,22382.0,25373.0,12131.0,9998.0,1983.516266,40806.0,20051.0,6964.0,1485.0,578.0,942.0,5001.0,6911.0,8638.0,441896.3616,34062.0,2003.0,1245.0,3676.0,18076.0,9062.0,2005.399702,57519.0,2008.0,1574.0,56843.0,53161.0,2250.0,52122,Professional,Finance,Health Care,Education,Administration,11740,6662,5536,3640,3567,183945,Professional,Accommodation and Food Service,Health Care,Retail Trade,Administration,29488,28671,25047,17172,14412,The Loop,Outside of Chicago,Near North Side,Near West Side,West Town,17836,12943,10391,4525,666,Outside of Chicago,Near North Side,Lake View,West Town,Lincoln Park,79727,10391,8658,6240,5285,,,,5747.159759,,,,,,,,,,0.0,0.0,1.0,9.81e-05,0.0,0.999901871,2.338548935,1755.342134,83.26410002,0.047434684,304.8611274,0.173676186,22.99715711,0.013101239,293.1675238,0.167014463,123.9315345,0.070602495,66.80066059,0.038055636,759.8958759,0.432904709,0.981433057,0.000559112,52.11896806,0.029691629,47.32375394,0.026959846,33962.0,20393.0,3015.0,1723.0,17493.0,1109.0,41600.0,5298.0,68.0,465.0,4765.0,6144.0,445.0,683.0,5016.0,7235.0,390.0,1769.0,5076.0,38330.0,22655.0,10093.0,5582.0,78931.0,16474.0,92330.0,17130.0,3210.0,75200.0,3533.0,1603.0,2494.0,300.0,659.0,994.0,1403.0,5788.0,356.0,50397,2805,13884,4434,1291,,,,,,,,,,,,,,,,,,,,,,,,,0.999735737,1.0,0.857323232,0.862126017,0.14190658,0.0,0.022251037,1.0,1.0,0.691417905
47,48,33,Near South Side,9509,21390,28795,15774,1.80404463,26376.0,1087.0,1829.0,8723.0,6466.0,5319.0,1689.0,1182.0,81.0,37.4720715,13556.0,1104.0,5932.0,5030.0,754.0,26203.0,23622.0,18257.0,18123.0,122.0,5365.0,17814.0,2229.0,15585.0,7744.0,1216.0,4909.0,1285.0,431.0,440440.0,3208.0,9625.0,2642.0,95.0,22967.0,1103.0,1184.0,2204.0,686.0,6756.0,11034.0,2239.0,912.0,1507.0,1916.0,3460.0,5536.0,115993.1326,88783.76137,15570.0,8848.0,6722.0,632.0,16202.0,299.0,1404.0,37.0,103.0,188.0,156.0,13994.0,21.0,3.891094063,9019.0,3723.0,922.0,2538.0,2001.142502,6381.0,7665.0,1897.0,122.0,137.0,158.0,1423.0,4132.0,3070.0,418476.2492,6643.0,1061.0,456.0,237.0,3324.0,1565.0,1948.883162,15098.0,805.0,472.0,14818.0,14174.0,752.0,12795,Professional,Health Care,Education,Finance,Administration,2164,1811,1418,1399,915,13586,Arts and Entertainment,Health Care,Accommodation and Food Service,Administration,Other Service,3889,2109,1934,1885,842,The Loop,Outside of Chicago,Near North Side,Near West Side,Hyde Park,4028,3338,1378,1236,737,Outside of Chicago,Near South Side,Lake View,South Shore,Austin,4744,342,262,224,209,,,,10027.92772,,,,,,,,,,0.0,0.0,1.0,0.056387805,0.0,0.943612195,15.1528004,1140.882972,56.6828562,0.049683322,93.44470572,0.081905601,8.66683563,0.007596604,322.3116038,0.282510662,47.5894272,0.041712803,16.99929574,0.014900122,342.4361607,0.30015012,0.0,0.0,162.8279861,0.142721024,89.92410126,0.078819742,8070.0,5681.0,1308.0,511.0,6301.0,503.0,9269.0,1624.0,271.0,349.0,1004.0,1227.0,186.0,71.0,970.0,1464.0,182.0,74.0,1208.0,10896.0,5398.0,4136.0,1362.0,20141.0,6235.0,25289.0,6570.0,1075.0,18719.0,526.0,1035.0,1018.0,231.0,374.0,126.0,1048.0,1876.0,336.0,2393,377,6052,516,171,,,,,,,,,,,,,,,,,,,,,,,,,0.998729304,0.811452639,0.804458571,0.863224108,1.0,1.0,0.056944111,1.0,1.0,0.541091277
48,49,28,Near West Side,46419,54881,67881,33918,1.879798337,62816.0,3744.0,7911.0,25868.0,13171.0,7358.0,3033.0,1107.0,624.0,31.74387646,27402.0,6275.0,15213.0,11625.0,2301.0,57459.0,54628.0,39472.0,37012.0,2426.0,15156.0,36573.0,4101.0,32472.0,11538.0,1376.0,8072.0,10489.0,997.0,857675.0,10477.0,14156.0,4457.0,429.0,44217.0,2712.0,4346.0,4738.0,1648.0,16490.0,14283.0,6462.0,2911.0,3026.0,3242.0,5017.0,8861.0,93202.49846,59634.86515,29519.0,10768.0,18751.0,3599.0,33118.0,1265.0,2285.0,1915.0,3202.0,2311.0,857.0,21276.0,7.0,3.855025096,13740.0,8877.0,3243.0,7258.0,1990.958948,15049.0,11880.0,4681.0,1166.0,342.0,253.0,2419.0,5034.0,2973.0,389935.9407,18485.0,2381.0,1974.0,2233.0,9083.0,2814.0,1755.633667,27649.0,1385.0,1870.0,27250.0,25591.0,2269.0,30787,Professional,Health Care,Finance,Education,Administration,5600,3840,3225,2867,2363,145906,Health Care,Professional,Administration,Finance,Education,21808,19937,16497,16038,15411,The Loop,Outside of Chicago,Near West Side,Near North Side,West Town,8899,8758,4838,3184,540,Outside of Chicago,Lake View,West Town,Near West Side,Near North Side,70851,5023,4942,4838,4525,,,,8316.880903,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.443219069,3638.486377,147.4078241,0.040513502,363.6102387,0.099934479,47.39400143,0.013025747,395.1487327,0.108602504,571.7294442,0.15713387,294.4371128,0.080922967,1574.95839,0.432860873,0.0,0.0,55.64927808,0.015294623,188.1513545,0.051711436,13571.0,10275.0,3214.0,2459.0,11281.0,1529.0,18238.0,4444.0,178.0,562.0,3704.0,3810.0,394.0,471.0,2945.0,3020.0,340.0,700.0,1980.0,17092.0,9633.0,5799.0,1660.0,51572.0,11244.0,59072.0,14815.0,3572.0,44257.0,3939.0,1304.0,2756.0,423.0,368.0,556.0,1626.0,3572.0,271.0,11731,4415,24546,4861,866,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.733224778,0.809836843,0.063529732,0.0,0.090832326,1.0,1.0,0.657260821
49,50,61,New City,51721,44377,43628,13813,3.136176066,38971.68675,2807.53012,9136.686747,8504.481928,8346.626506,5388.783133,3018.337349,1504.963855,264.2771084,33.10160771,4815.819277,24095.39759,9006.86747,725.6024096,328.0,38617.90275,29311.92108,18485.20848,15374.91048,3110.297998,10826.7126,14919.45112,833.4381625,14086.01296,7447.228504,2496.014134,3199.37338,720.9976443,222.3992933,509705.2415,3745.222076,5559.339685,2934.049934,1030.782523,24212.51807,7419.951807,9475.156627,3790.554217,1300.096386,1567.289157,659.4698795,4988.283298,3713.300211,1853.987315,1262.930233,842.9302326,603.0761099,35396.3424,18005.11013,13264.5074,4512.11985,8754.71161,2510.731501,15777.66292,3962.089888,210.5917603,6003.775281,3651.179775,1051.026217,59.0,407.0,433.0,5.414453311,1028.479401,2076.614232,4242.543071,8430.026217,1936.790077,1048.808989,6786.333333,5736.337079,1520.719101,685.4644195,2151.198732,1882.877378,365.0274841,106.0,154987.8477,8444.403805,991.6701903,5329.754757,1857.978858,265.0,0.0,798.0487731,10788.94292,2113.983087,2475.564482,10587.94292,10004.94292,2676.564482,12486,Health Care,Accommodation and Food Service,Administration,Manufacturing,Retail Trade,1572,1460,1364,1348,1296,10963,Manufacturing,Wholesale Trade,Retail Trade,Transportation,Other Service,3961,1762,1082,766,763,Outside of Chicago,The Loop,Near North Side,Near West Side,New City,4819,1722,762,725,571,Outside of Chicago,New City,Brighton Park,Gage Park,Chicago Lawn,4998,571,370,291,284,,,,11108.90407,,,,,,,,,,0.0,0.0,1.0,0.016404769,0.076177653,0.907417578,1.708881576,3090.839377,244.9375784,0.079246298,328.0891063,0.10614887,30.8701408,0.009987624,155.0514493,0.050164836,94.56597553,0.030595564,722.2718265,0.23368145,1143.480819,0.369958021,0.0,0.0,83.76399579,0.027100728,287.8084858,0.09311661,4214.803383,2840.852008,2145.564482,4063.287526,8285.704017,2345.917548,4978.803383,3161.519711,149.0,133.0,2879.519711,4828.714849,691.2444152,1455.587385,2681.883049,1853.20565,944.4743758,592.2095926,316.521682,2709.890276,2152.978318,439.4868594,117.4250986,28372.73263,10599.06949,36167.94935,20619.91402,10147.54888,15548.03534,19748.9788,216.7997644,479.155477,6.0,0.0,0.0,116.0,52.0,0.979976443,6789,25948,18252,146,586,,,,,,,,,,,,,,,,,,,,,,,,,0.999017682,0.555383955,0.145995287,0.77199033,0.0,0.0,0.172919445,1.0,1.0,0.485930968
