Docket Number,Violation Date,Violation Address,City,State,Issuing Department Code,Imposed Fine Detailed
21DT000890,2021-02-22,2759 W ARMITAGE ,Chicago,IL,TRANPORT,$500.00
21DT000993,2021-02-22,2801 W FULLERTON ,Chicago,IL,TRANPORT,$500.00
21DT000994,2021-02-22,2017 W LOOMIS ST,Chicago,IL,TRANPORT,$150.00
21DT001014,2021-02-22,3634 W NORTH ,Chicago,IL,TRANPORT,$500.00
21DT001015,2021-02-22,3609 W NORTH ,Chicago,IL,TRANPORT,$500.00
21DT001031,2021-02-22,113 S CLINTON ST,Chicago,IL,TRANPORT,$100.00
21DT001031,2021-02-22,113 S CLINTON ST,Chicago,IL,TRANPORT,$500.00
21DT001036,2021-02-22,27 N ADA ST,Chicago,IL,TRANPORT,$500.00
21DT001038,2021-02-22,755 N THROOP ST,Chicago,IL,TRANPORT,$50.00
21DT001045,2021-02-22,4020 S DREXEL ,Chicago,IL,TRANPORT,$0.00
21DT001045,2021-02-22,4020 S DREXEL ,Chicago,IL,TRANPORT,$150.00
21DT001048,2021-02-22,650 S FINANCIAL PL,Chicago,IL,TRANPORT,$150.00
21DT001048,2021-02-22,650 S FINANCIAL PL,Chicago,IL,TRANPORT,$500.00
21DT001050,2021-02-22,630 S WABASH ,Chicago,IL,TRANPORT,$150.00
21DT001051,2021-02-22,3701 S ELLIS ,Chicago,IL,TRANPORT,$110.00
21DT001052,2021-02-22,4400 S DREXEL ,Chicago,IL,TRANPORT,$0.00
21DT001052,2021-02-22,4400 S DREXEL ,Chicago,IL,TRANPORT,$500.00
21DT001054,2021-02-22,4341 S CHAMPLAIN ,Chicago,IL,TRANPORT,$0.00
21DT001054,2021-02-22,4341 S CHAMPLAIN ,Chicago,IL,TRANPORT,$500.00
21DT001055,2021-02-22,627 W RANDOLPH ST,Chicago,IL,TRANPORT,$500.00
21DT001069,2021-02-22,777 W CHICAGO ,Chicago,IL,TRANPORT,$0.00
21DT001069,2021-02-22,777 W CHICAGO ,Chicago,IL,TRANPORT,$150.00
21DT001080,2021-02-22,1217 W AUGUSTA ,Chicago,IL,TRANPORT,$0.00
21DT001080,2021-02-22,1217 W AUGUSTA ,Chicago,IL,TRANPORT,$500.00
21DT001157,2021-02-22,4560 S MICHIGAN ,Chicago,IL,TRANPORT,$0.00
21DT001157,2021-02-22,4560 S MICHIGAN ,Chicago,IL,TRANPORT,$500.00
21DT001158,2021-02-22,516 E OAKWOOD ,Chicago,IL,TRANPORT,$0.00
21DT001158,2021-02-22,516 E OAKWOOD ,Chicago,IL,TRANPORT,$500.00
21DT001162,2021-02-22,4726 S KING DR,Chicago,IL,TRANPORT,$0.00
21DT001169,2021-02-22,1801 S STATE ST,Chicago,IL,TRANPORT,$0.00
21DT001169,2021-02-22,1801 S STATE ST,Chicago,IL,TRANPORT,$150.00
21DT001169,2021-02-22,1801 S STATE ST,Chicago,IL,TRANPORT,$500.00
21DT001180,2021-02-22,3658 S PRAIRIE ,Chicago,IL,TRANPORT,$500.00
21DT001181,2021-02-22,4824 S INDIANA ,Chicago,IL,TRANPORT,$0.00
21DT001181,2021-02-22,4824 S INDIANA ,Chicago,IL,TRANPORT,$150.00
21DT001183,2021-02-22,3526 S PRAIRIE ,Chicago,IL,TRANPORT,$500.00
21DT001189,2021-02-22,3832 S WABASH ,Chicago,IL,TRANPORT,$0.00
21DT001189,2021-02-22,3832 S WABASH ,Chicago,IL,TRANPORT,$500.00
21DT001193,2021-02-22,4502 S ST LAWRENCE ,Chicago,IL,TRANPORT,$0.00
21DT001193,2021-02-22,4502 S ST LAWRENCE ,Chicago,IL,TRANPORT,$500.00
21DT001194,2021-02-22,4426 S KING DR,Chicago,IL,TRANPORT,$500.00
21DT001195,2021-02-22,4860 S PRINCETON ,Chicago,IL,TRANPORT,$100.00
21DT001195,2021-02-22,4860 S PRINCETON ,Chicago,IL,TRANPORT,$500.00
21DT001196,2021-02-22,5150 S INDIANA ,Chicago,IL,TRANPORT,$500.00
21DT001197,2021-02-22,5649 S PRINCETON ,Chicago,IL,TRANPORT,$0.00
21DT001197,2021-02-22,5649 S PRINCETON ,Chicago,IL,TRANPORT,$500.00
21DT001203,2021-02-22,4523 S VINCENNES ,Chicago,IL,TRANPORT,$100.00
21DT001203,2021-02-22,4523 S VINCENNES ,Chicago,IL,TRANPORT,$500.00
21DT001207,2021-02-22,537 E 46TH ST,Chicago,IL,TRANPORT,$150.00
21DT001484,2021-02-22,601 S CENTRAL PARK ,Chicago,IL,TRANPORT,$150.00
21DT001494,2021-02-22,3311 W WASHINGTON ,Chicago,IL,TRANPORT,$500.00
21DT001516,2021-02-22,4455 S SPAULDING ,Chicago,IL,TRANPORT,$500.00
21DT001517,2021-02-22,3600 S ASHLAND ,Chicago,IL,TRANPORT,$110.00
21DT001644,2021-02-22,2400 N KEDZIE ,Chicago,IL,TRANPORT,$150.00
21DT001846,2021-02-22,3159 N SOUTHPORT ,Chicago,IL,TRANPORT,$150.00
21DT001951,2021-02-22,2017 W LOOMIS ,Chicago,IL,TRANPORT,$150.00
21DT002969,2021-02-22,7142 W 56TH ST,Chicago,IL,TRANPORT,$500.00
21DT002970,2021-02-22,5543 S HARLEM ,Chicago,IL,TRANPORT,$500.00
21DT002971,2021-02-22,2400 W 51ST ST,Chicago,IL,TRANPORT,$500.00
21DT002972,2021-02-22,2418 W 51ST ST,Chicago,IL,TRANPORT,$500.00
21DT002973,2021-02-22,5357 S MC VICKER ,Chicago,IL,TRANPORT,$500.00
21DT002974,2021-02-22,6188 S ARCHER ,Chicago,IL,TRANPORT,$500.00
21DT002975,2021-02-22,5500 S NORDICA ,Chicago,IL,TRANPORT,$500.00
21DT002976,2021-02-22,7035 W ARCHER ,Chicago,IL,TRANPORT,$500.00
21DT003048,2021-02-22,5358 S MCVICKER ,Chicago,IL,TRANPORT,$50.00
21DT003049,2021-02-22,6188 S ARCHER ,Chicago,IL,TRANPORT,$50.00
21DT003052,2021-02-22,4741 W 51ST ST,Chicago,IL,TRANPORT,$0.00
21DT003053,2021-02-22,5101 S CICERO ,Chicago,IL,TRANPORT,$0.00
21DT003371,2021-02-22,1629 S CLINTON ,Chicago,IL,TRANPORT,$0.00
21DS20544M,2021-02-23,6542 N CLARK ST,Chicago,IL,STRTSAN,$150.00
21DS20545M,2021-02-23,6550 N CLARK ST,Chicago,IL,STRTSAN,$500.00
21DS20730M,2021-02-23,618 E BOWEN AVE,Chicago,IL,STRTSAN,$150.00
21DS20733M,2021-02-23,656 E BOWEN AVE,Chicago,IL,STRTSAN,$500.00
21DS20734M,2021-02-23,716 E BOWEN AVE,Chicago,IL,STRTSAN,$150.00
21DS20805M,2021-02-23,2735 W LE MOYNE ST,Chicago,IL,STRTSAN,$150.00
21DS20805M,2021-02-23,2735 W LE MOYNE ST,Chicago,IL,STRTSAN,$200.00
21DS20805M,2021-02-23,2735 W LE MOYNE ST,Chicago,IL,STRTSAN,$300.00
21DT000886,2021-02-23,3500 N KIMBALL ,Chicago,IL,TRANPORT,$0.00
21DT000886,2021-02-23,3500 N KIMBALL ,Chicago,IL,TRANPORT,$150.00
21DT001012,2021-02-23,1737 W FULLERTON ,Chicago,IL,TRANPORT,$150.00
21DT001030,2021-02-23,128 W GRAND ,Chicago,IL,TRANPORT,$150.00
21DT001159,2021-02-23,4559 S ST LAWRENCE ,Chicago,IL,TRANPORT,$0.00
21DT001163,2021-02-23,4558 S ST LAWRENCE ,Chicago,IL,TRANPORT,$150.00
21DT001485,2021-02-23,100 N KEDZIE ,Chicago,IL,TRANPORT,$0.00
21DT001486,2021-02-23,111 N KEDZIE ,Chicago,IL,TRANPORT,$0.00
21DT001487,2021-02-23,101 N KEDZIE ,Chicago,IL,TRANPORT,$0.00
21DT001583,2021-02-23,2701 N CLYBOURN ,Chicago,IL,TRANPORT,$0.00
21DT001583,2021-02-23,2701 N CLYBOURN ,Chicago,IL,TRANPORT,$110.00
21DT001583,2021-02-23,2701 N CLYBOURN ,Chicago,IL,TRANPORT,$150.00
21DT001638,2021-02-23,3311 W WASHINGTON ,Chicago,IL,TRANPORT,$500.00
21DT001643,2021-02-23,4052 W GRAND ,Chicago,IL,TRANPORT,$150.00
21DS20661M,2021-02-24,5956 W HIGGINS AVE,Chicago,IL,STRTSAN,$0.00
21DS20723M,2021-02-24,3956 W BELMONT AVE,Chicago,IL,STRTSAN,$500.00
21DS20826M,2021-02-24,2807 W IRVING PARK RD,Chicago,IL,STRTSAN,$150.00
21DT000846,2021-02-24,3536 N CICERO ,Chicago,IL,TRANPORT,$150.00
21DT000858,2021-02-24,2101 N MEADE ,Chicago,IL,TRANPORT,$110.00
21DT000858,2021-02-24,2101 N MEADE ,Chicago,IL,TRANPORT,$150.00
21DT000859,2021-02-24,2100 N MCVICKER ,Chicago,IL,TRANPORT,$0.00
21DT000859,2021-02-24,2100 N MCVICKER ,Chicago,IL,TRANPORT,$150.00
21DT000882,2021-02-24,1900 W CORTLAND ST,Chicago,IL,TRANPORT,$150.00
21DT001039,2021-02-24,1000 W LAKE ST,Chicago,IL,TRANPORT,$150.00
21DT001043,2021-02-24,1837 N DAYTON ST,Chicago,IL,TRANPORT,$0.00
21DT001043,2021-02-24,1837 N DAYTON ST,Chicago,IL,TRANPORT,$90.00
21DT001043,2021-02-24,1837 N DAYTON ST,Chicago,IL,TRANPORT,$500.00
21DT001063,2021-02-24,1930 W HUBBARD ST,Chicago,IL,TRANPORT,$150.00
21DT001073,2021-02-24,1558 N ELSTON ,Chicago,IL,TRANPORT,$50.00
21DT001075,2021-02-24,355 N LAFLIN ST,Chicago,IL,TRANPORT,$500.00
21DT001173,2021-02-24,2720 S CANAL ST,Chicago,IL,TRANPORT,$0.00
21DT001173,2021-02-24,2720 S CANAL ST,Chicago,IL,TRANPORT,$500.00
21DT001204,2021-02-24,1948 N HALSTED ST,Chicago,IL,TRANPORT,$500.00
21DT001205,2021-02-24,445 W 28TH PL,Chicago,IL,TRANPORT,$150.00
21DT001488,2021-02-24,4651 S LAMON ,Chicago,IL,TRANPORT,$150.00
21DT001489,2021-02-24,4049 S CALIFORNIA ,Chicago,IL,TRANPORT,$0.00
21DT002120,2021-02-24,338 N AVERS ,Chicago,IL,TRANPORT,$500.00
21DT002129,2021-02-24,4909 W DIVISION ST,Chicago,IL,TRANPORT,$0.00
21DT002129,2021-02-24,4909 W DIVISION ST,Chicago,IL,TRANPORT,$500.00
21DS20596M,2021-02-25,6054 W SCHOOL ST,Chicago,IL,STRTSAN,$0.00
21DS20599M,2021-02-25,6105 S RICHMOND ST,Chicago,IL,STRTSAN,$0.00
21DS20610M,2021-02-25,619 E 43RD ST,Chicago,IL,STRTSAN,$50.00
21DS20610M,2021-02-25,619 E 43RD ST,Chicago,IL,STRTSAN,$500.00
21DS20651M,2021-02-25,4000 W DIVERSEY AVE,Chicago,IL,STRTSAN,$150.00
21DS20759M,2021-02-25,4318 S GREENWOOD AVE,Chicago,IL,STRTSAN,$500.00
21DT001040,2021-02-25,315 W LOCUST ST,Chicago,IL,TRANPORT,$500.00
21DT001044,2021-02-25,1670 N BISSELL ST,Chicago,IL,TRANPORT,$500.00
21DT001060,2021-02-25,904 N ORLEANS ST,Chicago,IL,TRANPORT,$500.00
21DT001068,2021-02-25,1108 W GRAND ,Chicago,IL,TRANPORT,$110.00
21DT001068,2021-02-25,1108 W GRAND ,Chicago,IL,TRANPORT,$150.00
21DT001079,2021-02-25,907 N LARRABEE ST,Chicago,IL,TRANPORT,$50.00
21DT001079,2021-02-25,907 N LARRABEE ST,Chicago,IL,TRANPORT,$500.00
21DT001167,2021-02-25,2140 N SHEFFIELD ,Chicago,IL,TRANPORT,$500.00
21DT001168,2021-02-25,1255 W SCHUBERT ,Chicago,IL,TRANPORT,$0.00
21DT001168,2021-02-25,1255 W SCHUBERT ,Chicago,IL,TRANPORT,$500.00
21DT001174,2021-02-25,4901 S DR MARTIN LUTH DR,Chicago,IL,TRANPORT,$0.00
21DT001174,2021-02-25,4901 S DR MARTIN LUTH DR,Chicago,IL,TRANPORT,$500.00
21DT001184,2021-02-25,220 W 25TH PL,Chicago,IL,TRANPORT,$0.00
21DT001188,2021-02-25,2107 N LINCOLN ,Chicago,IL,TRANPORT,$0.00
21DT001188,2021-02-25,2107 N LINCOLN ,Chicago,IL,TRANPORT,$500.00
21DT001190,2021-02-25,938 W 38TH ST,Chicago,IL,TRANPORT,$100.00
21DT001190,2021-02-25,938 W 38TH ST,Chicago,IL,TRANPORT,$500.00
21DT001191,2021-02-25,705 W 31ST ST,Chicago,IL,TRANPORT,$110.00
21DT001199,2021-02-25,2711 N ORCHARD ST,Chicago,IL,TRANPORT,$0.00
21DT001199,2021-02-25,2711 N ORCHARD ST,Chicago,IL,TRANPORT,$150.00
21DT001200,2021-02-25,2461 N GENEVA TERRAC ,Chicago,IL,TRANPORT,$500.00
21DT001206,2021-02-25,3658 S UNION ,Chicago,IL,TRANPORT,$110.00
21DT001209,2021-02-25,1259 W SCHUBERT ,Chicago,IL,TRANPORT,$500.00
21DS20821M,2021-02-26,4324 S DREXEL BLVD,Chicago,IL,STRTSAN,$0.00
21DS20821M,2021-02-26,4324 S DREXEL BLVD,Chicago,IL,STRTSAN,$150.00
21DT000995,2021-02-26,505 N HERMITAGE ,Chicago,IL,TRANPORT,$0.00
21DT000995,2021-02-26,505 N HERMITAGE ,Chicago,IL,TRANPORT,$110.00
21DT001035,2021-02-26,2259 W MONROE ST,Chicago,IL,TRANPORT,$500.00
21DT001067,2021-02-26,2354 W WASHINGTON ,Chicago,IL,TRANPORT,$150.00
21DT001067,2021-02-26,2354 W WASHINGTON ,Chicago,IL,TRANPORT,$500.00
21DT001077,2021-02-26,948 N RACINE ,Chicago,IL,TRANPORT,$0.00
21DT001078,2021-02-26,101 S PAULINA ST,Chicago,IL,TRANPORT,$150.00
21DT001105,2021-02-26,955 W WEBSTER ,Chicago,IL,TRANPORT,$0.00
21DT001105,2021-02-26,955 W WEBSTER ,Chicago,IL,TRANPORT,$500.00
21DT001106,2021-02-26,858 W WEBSTER ,Chicago,IL,TRANPORT,$110.00
21DT001106,2021-02-26,858 W WEBSTER ,Chicago,IL,TRANPORT,$150.00
21DT001107,2021-02-26,447 W WEBSTER ,Chicago,IL,TRANPORT,$100.00
21DT001107,2021-02-26,447 W WEBSTER ,Chicago,IL,TRANPORT,$500.00
21DT001108,2021-02-26,2059 N KENMORE ,Chicago,IL,TRANPORT,$0.00
21DT001165,2021-02-26,1233 N BOSWORTH ,Chicago,IL,TRANPORT,$110.00
21DT001165,2021-02-26,1233 N BOSWORTH ,Chicago,IL,TRANPORT,$150.00
21DT001182,2021-02-26,1325 N BOSWORTH ,Chicago,IL,TRANPORT,$0.00
21DT001201,2021-02-26,1649 W BEACH ,Chicago,IL,TRANPORT,$500.00
21DT001202,2021-02-26,1638 W BLACKHAWK ST,Chicago,IL,TRANPORT,$500.00
21DT001102,2021-03-02,2032 N CLYBOURN ,Chicago,IL,TRANPORT,$500.00
21DT001103,2021-03-02,2300 N CLYBOURN ,Chicago,IL,TRANPORT,$500.00
21DT001104,2021-03-02,1726 N CLYBOURN ,Chicago,IL,TRANPORT,$110.00
21DT001104,2021-03-02,1726 N CLYBOURN ,Chicago,IL,TRANPORT,$150.00
21DT001257,2021-03-03,5555 W KAMERLING ,Chicago,IL,TRANPORT,$0.00
21DT001257,2021-03-03,5555 W KAMERLING ,Chicago,IL,TRANPORT,$500.00
21DT001265,2021-03-03,1900 W WOLFRAM ST,Chicago,IL,TRANPORT,$150.00
21DT001389,2021-03-03,2453 W DIVERSEY ,Chicago,IL,TRANPORT,$0.00
21DT001389,2021-03-03,2453 W DIVERSEY ,Chicago,IL,TRANPORT,$150.00
21DT001259,2021-03-04,801 N PULASKI RD,Chicago,IL,TRANPORT,$150.00
21DT001156,2021-03-05,329 W SCHILLER ST,Chicago,IL,TRANPORT,$110.00
21DT001974,2021-03-22,1712 N WOLCOTT ,Chicago,IL,TRANPORT,$0.00
21DS47172M,2021-10-08,6215 S MORGAN ST,Chicago,IL,STRTSAN,$100.00
21DT000472,2021-11-27,152 E ONTARIO ST,Chicago,IL,TRANPORT,$150.00
22DT000546,2022-01-03,2475 N MILWAUKEE ,Chicago,IL,TRANPORT,$0.00
22DT000546,2022-01-03,2475 N MILWAUKEE ,Chicago,IL,TRANPORT,$150.00
22DT000549,2022-01-03,3033 N LINCOLN ,Chicago,IL,TRANPORT,$150.00
22DT000550,2022-01-03,3066 N LINCOLN ,Chicago,IL,TRANPORT,$150.00
22DT000556,2022-01-03,5150 W PARKER ,Chicago,IL,TRANPORT,$500.00
22DT000570,2022-01-03,6941 W GRAND ,Chicago,IL,TRANPORT,$500.00
22DT000571,2022-01-03,2948 N NARRAGANSETT ,Chicago,IL,TRANPORT,$500.00
22DT000601,2022-01-03,5435 S KEDZIE ,Chicago,IL,TRANPORT,$500.00
22DT000602,2022-01-03,5450 S NORMANDY ,Chicago,IL,TRANPORT,$50.00
22CS00059A,2022-01-04,6613 S LANGLEY AVE,Chicago,IL,BAFCONP,$0.00
22DS03368M,2022-01-04,1600 S ASHLAND AVE,Chicago,IL,STRTSAN,$50.00
22DS03373M,2022-01-04,2500 N AVERS AVE,Chicago,IL,STRTSAN,$150.00
22DS03373M,2022-01-04,2500 N AVERS AVE,Chicago,IL,STRTSAN,$200.00
22DS03373M,2022-01-04,2500 N AVERS AVE,Chicago,IL,STRTSAN,$300.00
22DS03381M,2022-01-04,2000 S ASHLAND AVE,Chicago,IL,STRTSAN,$150.00
22DT000547,2022-01-04,901 N WESTERN ,Chicago,IL,TRANPORT,$0.00
22DT000547,2022-01-04,901 N WESTERN ,Chicago,IL,TRANPORT,$500.00
22DT000555,2022-01-04,2741 N LARAMIE ,Chicago,IL,TRANPORT,$500.00
22DT000582,2022-01-04,2649 E 75TH ST,Chicago,IL,TRANPORT,$150.00
22DT000582,2022-01-04,2649 E 75TH ST,Chicago,IL,TRANPORT,$500.00
22DT000583,2022-01-04,7503 S EXCHANGE ,Chicago,IL,TRANPORT,$150.00
22DT000583,2022-01-04,7503 S EXCHANGE ,Chicago,IL,TRANPORT,$500.00
22DT000599,2022-01-04,4224 W 51ST ST,Chicago,IL,TRANPORT,$50.00
22DT000600,2022-01-04,4853 S ARCHER ,Chicago,IL,TRANPORT,$500.00
22DT000610,2022-01-04,315 W CHICAGO ,Chicago,IL,TRANPORT,$0.00
22DT000610,2022-01-04,315 W CHICAGO ,Chicago,IL,TRANPORT,$150.00
22DT000612,2022-01-04,455 W NORTH ,Chicago,IL,TRANPORT,$150.00
22DT000612,2022-01-04,455 W NORTH ,Chicago,IL,TRANPORT,$500.00
22DT000714,2022-01-04,18 W WASHINGTON ,Chicago,IL,TRANPORT,$150.00
22DT000714,2022-01-04,18 W WASHINGTON ,Chicago,IL,TRANPORT,$500.00
22DT001041,2022-01-04,1233 S WABASH ,Chicago,IL,TRANPORT,$100.00
22DT001041,2022-01-04,1233 S WABASH ,Chicago,IL,TRANPORT,$150.00
22DT001042,2022-01-04,1100 E 47TH ST,Chicago,IL,TRANPORT,$0.00
22DT001042,2022-01-04,1100 E 47TH ST,Chicago,IL,TRANPORT,$150.00
22DT001043,2022-01-04,1235 S WABASH ,Chicago,IL,TRANPORT,$150.00
22DT001044,2022-01-04,1221 S WABASH ,Chicago,IL,TRANPORT,$150.00
22DT001045,2022-01-04,4646 S DREXEL ,Chicago,IL,TRANPORT,$0.00
22DT001128,2022-01-04,722 E 47TH ST,Chicago,IL,TRANPORT,$500.00
22DT001151,2022-01-04,700 E 47TH ST,Chicago,IL,TRANPORT,$150.00
22DT001151,2022-01-04,700 E 47TH ST,Chicago,IL,TRANPORT,$500.00
22DT001152,2022-01-04,4357 S CHAMPLAIN ,Chicago,IL,TRANPORT,$150.00
22DS02242M,2022-01-05,51 E 71ST ST,Chicago,IL,STRTSAN,$50.00
22DS02242M,2022-01-05,51 E 71ST ST,Chicago,IL,STRTSAN,$500.00
22DS02244M,2022-01-05,7101 S MICHIGAN AVE,Chicago,IL,STRTSAN,$500.00
22DS02245M,2022-01-05,119 E 71ST ST,Chicago,IL,STRTSAN,$500.00
22DS02285M,2022-01-05,7101 S VINCENNES AVE,Chicago,IL,STRTSAN,$150.00
22DS02286M,2022-01-05,139 W 71ST ST,Chicago,IL,STRTSAN,$150.00
22DS02287M,2022-01-05,7108 S WABASH AVE,Chicago,IL,STRTSAN,$150.00
22DS02288M,2022-01-05,7059 S HALSTED ST,Chicago,IL,STRTSAN,$50.00
22DS02288M,2022-01-05,7059 S HALSTED ST,Chicago,IL,STRTSAN,$500.00
22DS02291M,2022-01-05,143 W 71ST ST,Chicago,IL,STRTSAN,$150.00
22DS02294M,2022-01-05,75 E 71ST ST,Chicago,IL,STRTSAN,$0.00
22DS02294M,2022-01-05,75 E 71ST ST,Chicago,IL,STRTSAN,$500.00
22DS02589M,2022-01-05,6637 S HALSTED ST,Chicago,IL,STRTSAN,$500.00
22DS02592M,2022-01-05,135 E 71ST ST,Chicago,IL,STRTSAN,$0.00
22DS02592M,2022-01-05,135 E 71ST ST,Chicago,IL,STRTSAN,$150.00
22DS02593M,2022-01-05,125 E 71ST ST,Chicago,IL,STRTSAN,$150.00
22DS02610M,2022-01-05,7100 S PRAIRIE AVE,Chicago,IL,STRTSAN,$150.00
22DS02681M,2022-01-05,7109 S INDIANA AVE,Chicago,IL,STRTSAN,$150.00
22DS03391M,2022-01-05,6300 S DAMEN AVE,Chicago,IL,STRTSAN,$150.00
22DS03396M,2022-01-05,2101 W 63RD ST,Chicago,IL,STRTSAN,$50.00
22DS03486M,2022-01-05,6651 S HALSTED ST,Chicago,IL,STRTSAN,$500.00
22DS03527M,2022-01-05,7105 S STATE ST,Chicago,IL,STRTSAN,$500.00
22DT000545,2022-01-05,3020 N ASHLAND ,Chicago,IL,TRANPORT,$150.00
22DT000557,2022-01-05,3142 N NARRAGANSETT ,Chicago,IL,TRANPORT,$50.00
22DT000558,2022-01-05,1345 N PULASKI RD,Chicago,IL,TRANPORT,$0.00
22DT000559,2022-01-05,1351 N PULASKI RD,Chicago,IL,TRANPORT,$0.00
22DT000560,2022-01-05,2454 N KOSTNER ,Chicago,IL,TRANPORT,$50.00
22DT000560,2022-01-05,2454 N KOSTNER ,Chicago,IL,TRANPORT,$150.00
22DT000561,2022-01-05,1901 W BELMONT ,Chicago,IL,TRANPORT,$150.00
22DT000562,2022-01-05,1913 W BELMONT ,Chicago,IL,TRANPORT,$0.00
22DT000562,2022-01-05,1913 W BELMONT ,Chicago,IL,TRANPORT,$150.00
22DT000563,2022-01-05,2322 W FULLERTON ,Chicago,IL,TRANPORT,$150.00
22DT000565,2022-01-05,2160 W WABANSIA ,Chicago,IL,TRANPORT,$150.00
22DT000621,2022-01-05,1945 N SEDWICK ST,Chicago,IL,TRANPORT,$150.00
22DT000658,2022-01-05,2415 N NEWCASTLE ,Chicago,IL,TRANPORT,$50.00
22DT000694,2022-01-05,1721 W JULIAN ,Chicago,IL,TRANPORT,$500.00
22DT000822,2022-01-05,1801 N WINNEBAGO ,Chicago,IL,TRANPORT,$150.00
22DT000822,2022-01-05,1801 N WINNEBAGO ,Chicago,IL,TRANPORT,$500.00
22DT000829,2022-01-05,2426 N LINDEN PL,Chicago,IL,TRANPORT,$150.00
22DT000829,2022-01-05,2426 N LINDEN PL,Chicago,IL,TRANPORT,$500.00
22DT001129,2022-01-05,5257 S PRIARIE ,Chicago,IL,TRANPORT,$0.00
22DT001129,2022-01-05,5257 S PRIARIE ,Chicago,IL,TRANPORT,$150.00
22DT001144,2022-01-05,21 E 16TH ST,Chicago,IL,TRANPORT,$150.00
22DT001145,2022-01-05,1608 S WABASH ,Chicago,IL,TRANPORT,$150.00
22DT001147,2022-01-05,2545 S STATE ST,Chicago,IL,TRANPORT,$150.00
22DT001147,2022-01-05,2545 S STATE ST,Chicago,IL,TRANPORT,$500.00
22DT001149,2022-01-05,4354 S DREXEL ,Chicago,IL,TRANPORT,$50.00
22DT001150,2022-01-05,2609 S STATE ST,Chicago,IL,TRANPORT,$50.00
22DT001150,2022-01-05,2609 S STATE ST,Chicago,IL,TRANPORT,$500.00
22DS02604M,2022-01-06,7358 S WABASH AVE,Chicago,IL,STRTSAN,$0.00
22DS02604M,2022-01-06,7358 S WABASH AVE,Chicago,IL,STRTSAN,$150.00
22DS03398M,2022-01-06,5300 S WESTERN AVE,Chicago,IL,STRTSAN,$150.00
22DS03402M,2022-01-06,2157 W 21ST PL,Chicago,IL,STRTSAN,$150.00
22DS03406M,2022-01-06,4701 S WESTERN BLVD,Chicago,IL,STRTSAN,$500.00
22DS03407M,2022-01-06,2439 W 47TH ST,Chicago,IL,STRTSAN,$150.00
22DS03408M,2022-01-06,5035 S WESTERN BLVD,Chicago,IL,STRTSAN,$150.00
22DS03409M,2022-01-06,4260 S WESTERN AVE,Chicago,IL,STRTSAN,$150.00
22DS03410M,2022-01-06,5230 S WESTERN AVE,Chicago,IL,STRTSAN,$500.00
22DS03411M,2022-01-06,2425 W 47TH ST,Chicago,IL,STRTSAN,$150.00
22DS03412M,2022-01-06,5057 S WESTERN BLVD,Chicago,IL,STRTSAN,$150.00
22DS03413M,2022-01-06,4500 S WESTERN AVE,Chicago,IL,STRTSAN,$150.00
22DS03414M,2022-01-06,4354 S WESTERN AVE,Chicago,IL,STRTSAN,$150.00
22DS03415M,2022-01-06,4257 S ARTESIAN AVE,Chicago,IL,STRTSAN,$150.00
22DS03416M,2022-01-06,2441 W 47TH ST,Chicago,IL,STRTSAN,$150.00
22DS03417M,2022-01-06,4710 S WESTERN AVE,Chicago,IL,STRTSAN,$500.00
22DS03417M,2022-01-06,4710 S WESTERN AVE,Chicago,IL,STRTSAN,$600.00
22DS03418M,2022-01-06,4618 S WESTERN AVE,Chicago,IL,STRTSAN,$50.00
22DS03418M,2022-01-06,4618 S WESTERN AVE,Chicago,IL,STRTSAN,$500.00
22DS03421M,2022-01-06,4532 S WESTERN AVE,Chicago,IL,STRTSAN,$50.00
22DS03421M,2022-01-06,4532 S WESTERN AVE,Chicago,IL,STRTSAN,$500.00
22DS03422M,2022-01-06,4614 S WESTERN AVE,Chicago,IL,STRTSAN,$150.00
22DS03422M,2022-01-06,4614 S WESTERN AVE,Chicago,IL,STRTSAN,$500.00
22DS03423M,2022-01-06,4600 S WESTERN AVE,Chicago,IL,STRTSAN,$50.00
22DS03423M,2022-01-06,4600 S WESTERN AVE,Chicago,IL,STRTSAN,$500.00
22DS03424M,2022-01-06,4452 S WESTERN AVE,Chicago,IL,STRTSAN,$0.00
22DS03424M,2022-01-06,4452 S WESTERN AVE,Chicago,IL,STRTSAN,$250.00
22DS03425M,2022-01-06,4410 S WESTERN AVE,Chicago,IL,STRTSAN,$500.00
22DS03426M,2022-01-06,2433 W 47TH ST,Chicago,IL,STRTSAN,$500.00
22DS03427M,2022-01-06,2437 W 47TH ST,Chicago,IL,STRTSAN,$50.00
22DS03427M,2022-01-06,2437 W 47TH ST,Chicago,IL,STRTSAN,$500.00
22DS03433M,2022-01-06,1757 W 18TH ST,Chicago,IL,STRTSAN,$500.00
22DS03757M,2022-01-06,5132 S WESTERN AVE,Chicago,IL,STRTSAN,$0.00
22DS03757M,2022-01-06,5132 S WESTERN AVE,Chicago,IL,STRTSAN,$50.00
22DS03847M,2022-01-06,5312 S WESTERN AVE,Chicago,IL,STRTSAN,$150.00
22DT000609,2022-01-06,169 W ONTERIO ST,Chicago,IL,TRANPORT,$150.00
22DT000613,2022-01-06,149 W ONTERIO ST,Chicago,IL,TRANPORT,$0.00
22DT000613,2022-01-06,149 W ONTERIO ST,Chicago,IL,TRANPORT,$150.00
